,weight2011,weight2021,height2011,height2021
14941,78.0,77,195.0,188
14942,78.0,72,186.0,178
14943,75.0,74,180.0,180
14944,78.0,69,182.0,178
14945,73.0,79,173.0,184
14946,69.0,70,177.0,173
14947,72.0,80,175.0,188
14948,83.0,75,193.0,180
14949,81.0,88,186.0,188
14950,86.0,82,191.0,189
14951,78.0,65,177.0,174
14952,75.0,76,185.0,173
14953,72.0,82,175.0,188
14954,73.0,65,181.0,170
14955,80.0,74,191.0,181
14956,83.0,69,189.0,168
14957,70.0,67,182.0,179
14958,74.0,68,183.0,175
14959,73.0,88,178.0,188
14960,78.0,84,188.0,191
14961,84.0,80,190.0,183
14962,88.0,68,189.0,183
14963,87.0,80,193.0,188
14964,80.0,84,190.0,187
14965,75.0,75,185.0,183
14966,77.0,74,189.0,174
14967,75.0,70,184.0,188
14968,71.0,80,181.0,185
14969,69.0,74,170.0,180
14970,77.0,69,183.0,181
14971,78.0,67,181.0,177
14972,83.0,67,187.0,172
14973,77.0,65,180.0,173
14974,83.0,74,183.0,180
14975,77.0,74,185.0,183
14976,75.0,71,185.0,175
14977,75.0,69,182.0,173
14978,77.0,85,184.0,184
14979,65.0,74,175.0,177
14980,71.0,75,188.0,170
14981,66.0,87,173.0,188
14982,73.0,67,186.0,178
14983,79.0,69,192.0,175
14984,91.0,88,196.0,193
14985,77.0,74,186.0,188
14986,78.0,73,187.0,175
14987,79.0,75,182.0,180
14988,78.0,72,181.0,195
14989,85.0,72,192.0,178
14990,81.0,65,183.0,172
14991,83.0,78,183.0,179
14992,72.0,64,178.0,183
14993,67.0,87,174.0,190
14994,83.0,67,187.0,177
14995,78.0,80,184.0,193
14996,74.0,66,179.0,178
14997,79.0,65,183.0,172
14998,77.0,68,181.0,175
14999,83.0,77,187.0,184
15000,76.0,68,182.0,176
15001,99.0,70,193.0,172
15002,85.0,95,185.0,196
15003,84.0,83,187.0,186
15004,68.0,81,177.0,189
15005,74.0,71,186.0,176
15006,83.0,80,183.0,184
15007,75.0,73,180.0,173
15008,85.0,70,184.0,189
15009,86.0,70,191.0,178
15010,83.0,72,184.0,178
15011,81.0,72,190.0,180
15012,73.0,72,180.0,184
15013,76.0,85,191.0,183
15014,63.0,67,163.0,177
15015,69.0,75,175.0,177
15016,76.0,73,180.0,177
15017,67.0,72,170.0,180
15018,83.0,81,194.0,183
15019,88.0,76,197.0,172
15020,,92,,194
15021,,72,,182
15022,,81,,190
15023,,76,,191
15024,,60,,175
15025,,70,,178
15026,,77,,184
15027,,91,,185
15028,,77,,180
15029,,70,,180
15030,,67,,177
15031,,63,,183
15032,,75,,176
15033,,64,,179
15034,,58,,165
15035,,75,,173
15036,,96,,193
15037,,69,,171
15038,,65,,176
15039,,71,,175
15040,,58,,159
15041,,88,,188
15042,,70,,182
15043,,70,,180
15044,,73,,184
15045,,73,,181
15046,,66,,171
15047,,78,,177
15048,,86,,187
15049,,67,,174
15050,,76,,176
15051,,84,,183
15052,,77,,180
15053,,76,,180
15054,,78,,184
15055,,80,,186
15056,,69,,178
15057,,78,,182
15058,,81,,188
15059,,87,,186
15060,,68,,171
15061,,74,,184
15062,,85,,188
15063,,69,,176
15064,,83,,193
15065,,94,,194
15066,,82,,185
15067,,73,,175
15068,,70,,175
15069,,83,,187
15070,,85,,188
15071,,74,,186
15072,,80,,188
15073,,75,,179
15074,,58,,167
15075,,73,,173
15076,,76,,187
15077,,60,,171
15078,,70,,182
15079,,75,,189
15080,,72,,178
15081,,82,,178
15082,,75,,183
15083,,65,,175
15084,,88,,188
15085,,75,,185
15086,,75,,183
15087,,73,,178
15088,,78,,181
15089,,75,,179
15090,,69,,174
15091,,84,,183
15092,,70,,181
15093,,82,,187
15094,,75,,178
15095,,93,,190
15096,,76,,190
15097,,66,,175
15098,,80,,188
15099,,71,,175
15100,,82,,184
15101,,73,,182
15102,,84,,193
15103,,83,,188
15104,,75,,178
15105,,70,,179
15106,,88,,192
15107,,79,,185
15108,,76,,188
15109,,80,,181
15110,,76,,180
15111,,82,,184
15112,,72,,175
15113,,74,,183
15114,,77,,178
15115,,68,,170
15116,,75,,178
15117,,80,,186
15118,,70,,179
15119,,66,,179
15120,,74,,184
15121,,68,,178
15122,,67,,173
15123,,72,,188
15124,,60,,165
15125,,78,,187
15126,,75,,178
15127,,74,,183
15128,,73,,184
15129,,77,,183
15130,,90,,192
15131,,83,,187
15132,,85,,185
15133,,75,,186
15134,,86,,185
15135,,73,,186
15136,,87,,184
15137,,70,,175
15138,,80,,191
15139,,83,,184
15140,,64,,178
15141,,74,,178
15142,,79,,182
15143,,69,,180
15144,,80,,185
15145,,77,,179
15146,,75,,183
15147,,66,,172
15148,,83,,197
15149,,74,,185
15150,,95,,193
15151,,65,,173
15152,,74,,179
15153,,76,,178
15154,,77,,180
15155,,76,,183
15156,,74,,184
15157,,73,,183
15158,,75,,180
15159,,72,,176
15160,,81,,196
15161,,74,,172
15162,,87,,188
15163,,80,,178
15164,,88,,190
15165,,75,,175
15166,,80,,190
15167,,88,,191
15168,,73,,180
15169,,70,,174
15170,,82,,188
15171,,67,,171
15172,,65,,173
15173,,87,,191
15174,,65,,170
15175,,80,,180
15176,,83,,186
15177,,77,,186
15178,,81,,188
15179,,74,,185
15180,,70,,173
15181,,86,,193
15182,,83,,188
15183,,70,,179
15184,,69,,179
15185,,80,,185
15186,,78,,190
15187,,67,,180
15188,,66,,173
15189,,73,,184
15190,,84,,184
15191,,67,,176
15192,,83,,184
15193,,83,,185
15194,,75,,180
15195,,76,,179
15196,,73,,183
15197,,76,,185
15198,,78,,186
15199,,88,,188
15200,,70,,178
15201,,84,,185
15202,,70,,177
15203,,73,,173
15204,,70,,184
15205,,70,,176
15206,,76,,188
15207,,75,,184
15208,,76,,180
15209,,67,,173
15210,,78,,186
15211,,77,,187
15212,,75,,183
15213,,73,,185
15214,,70,,178
15215,,75,,176
15216,,79,,185
15217,,72,,179
15218,,80,,185
15219,,78,,179
15220,,64,,176
15221,,69,,172
15222,,84,,184
15223,,70,,180
15224,,74,,176
15225,,71,,176
15226,,64,,170
15227,,84,,188
15228,,70,,170
15229,,73,,178
15230,,70,,188
15231,,72,,175
15232,,67,,172
15233,,80,,184
15234,,80,,187
15235,,77,,188
15236,,79,,185
15237,,92,,190
15238,,63,,173
15239,,76,,187
15240,,69,,179
15241,,75,,180
15242,,75,,183
15243,,67,,169
15244,,67,,178
15245,,81,,190
15246,,68,,175
15247,,63,,168
15248,,74,,180
15249,,80,,176
15250,,78,,179
15251,,70,,176
15252,,73,,172
15253,,74,,184
15254,,67,,172
15255,,65,,179
15256,,79,,190
15257,,63,,176
15258,,69,,176
15259,,80,,187
15260,,84,,182
15261,,69,,172
15262,,79,,185
15263,,75,,177
15264,,60,,167
15265,,71,,173
15266,,70,,181
15267,,74,,180
15268,,73,,176
15269,,73,,178
15270,,75,,181
15271,,81,,187
15272,,76,,186
15273,,55,,169
15274,,64,,170
15275,,70,,174
15276,,80,,184
15277,,82,,178
15278,,70,,180
15279,,80,,188
15280,,72,,185
15281,,75,,183
15282,,75,,191
15283,,77,,182
15284,,75,,181
15285,,63,,167
15286,,62,,173
15287,,83,,179
15288,,71,,179
15289,,75,,181
15290,,82,,186
15291,,72,,180
15292,,75,,180
15293,,80,,191
15294,,80,,191
15295,,77,,180
15296,,79,,183
15297,,68,,175
15298,,78,,190
15299,,81,,193
15300,,78,,189
15301,,66,,173
15302,,84,,194
15303,,77,,183
15304,,88,,190
15305,,78,,181
15306,,81,,192
15307,,74,,171
15308,,77,,183
15309,,70,,173
15310,,84,,177
15311,,74,,188
15312,,77,,180
15313,,81,,185
15314,,71,,171
15315,,74,,184
15316,,68,,177
15317,,87,,191
15318,,70,,179
15319,,70,,177
15320,,72,,189
15321,,66,,170
15322,,70,,181
15323,,75,,186
15324,,85,,191
15325,,84,,182
15326,,74,,175
15327,,82,,191
15328,,82,,183
15329,,68,,180
15330,,75,,186
15331,,80,,186
15332,,84,,188
15333,,70,,168
15334,,78,,186
15335,,75,,184
15336,,71,,177
15337,,80,,180
15338,,70,,168
15339,,76,,187
15340,,74,,184
15341,,73,,184
15342,,67,,175
15343,,79,,188
15344,,76,,180
15345,,83,,184
15346,,73,,183
15347,,84,,186
15348,,84,,184
15349,,78,,189
15350,,68,,173
15351,,67,,174
15352,,79,,176
15353,,74,,179
15354,,69,,175
15355,,68,,177
15356,,80,,186
15357,,75,,185
15358,,78,,183
15359,,88,,193
15360,,71,,182
15361,,76,,187
15362,,78,,188
15363,,63,,167
15364,,62,,176
15365,,77,,182
15366,,66,,170
15367,,66,,173
15368,,84,,190
15369,,72,,175
15370,,71,,180
15371,,72,,180
15372,,77,,186
15373,,74,,181
15374,,82,,182
15375,,72,,180
15376,,83,,188
15377,,74,,185
15378,,72,,183
15379,,78,,180
15380,,77,,181
15381,,84,,185
15382,,75,,180
15383,,64,,167
15384,,80,,190
15385,,87,,189
15386,,66,,172
15387,,70,,182
15388,,79,,188
15389,,75,,182
15390,,75,,184
15391,,78,,179
15392,,78,,194
15393,,78,,183
15394,,83,,189
15395,,70,,184
15396,,80,,179
15397,,76,,185
15398,,58,,174
15399,,85,,183
15400,,68,,173
15401,,81,,188
15402,,82,,187
15403,,78,,189
15404,,74,,188
15405,,81,,185
15406,,72,,180
15407,,70,,176
15408,,76,,177
15409,,72,,186
15410,,74,,178
15411,,87,,189
15412,,62,,171
15413,,82,,187
15414,,70,,189
15415,,78,,187
15416,,77,,184
15417,,75,,183
15418,,77,,179
15419,,61,,168
15420,,77,,185
15421,,74,,183
15422,,75,,180
15423,,75,,182
15424,,85,,195
15425,,77,,182
15426,,81,,186
15427,,72,,178
15428,,65,,180
15429,,72,,175
15430,,66,,175
15431,,79,,179
15432,,77,,183
15433,,76,,175
15434,,69,,179
15435,,70,,169
15436,,77,,180
15437,,65,,174
15438,,74,,183
15439,,70,,183
15440,,88,,185
15441,,80,,184
15442,,72,,177
15443,,73,,183
15444,,70,,175
15445,,77,,188
15446,,81,,185
15447,,98,,190
15448,,78,,180
15449,,70,,178
15450,,70,,175
15451,,64,,170
15452,,72,,178
15453,,74,,180
15454,,80,,183
15455,,80,,184
15456,,63,,173
15457,,75,,188
15458,,72,,180
15459,,74,,188
15460,,74,,193
15461,,80,,178
15462,,68,,184
15463,,78,,183
15464,,82,,188
15465,,80,,187
15466,,67,,183
15467,,71,,179
15468,,76,,194
15469,,87,,185
15470,,82,,182
15471,,70,,186
15472,,70,,178
15473,,71,,180
15474,,73,,187
15475,,68,,185
15476,,63,,166
15477,,81,,186
15478,,72,,185
15479,,75,,175
15480,,78,,179
15481,,67,,175
15482,,65,,174
15483,,72,,175
15484,,73,,183
15485,,70,,165
15486,,78,,182
15487,,82,,189
15488,,81,,192
15489,,78,,185
15490,,70,,178
15491,,86,,187
15492,,74,,184
15493,,77,,182
15494,,72,,179
15495,,60,,170
15496,,83,,187
15497,,75,,182
15498,,89,,188
15499,,63,,170
15500,,69,,175
15501,,81,,190
15502,,94,,191
15503,,85,,183
15504,,76,,183
15505,,70,,178
15506,,63,,165
15507,,80,,180
15508,,70,,184
15509,,78,,187
15510,,74,,178
15511,,78,,188
15512,,73,,171
15513,,72,,177
15514,,72,,178
15515,,65,,166
15516,,74,,183
15517,,70,,170
15518,,72,,171
15519,,70,,185
15520,,70,,177
15521,,85,,188
15522,,75,,178
15523,,82,,189
15524,,75,,182
15525,,81,,179
15526,,81,,193
15527,,70,,177
15528,,75,,184
15529,,83,,185
15530,,87,,191
15531,,71,,183
15532,,81,,186
15533,,75,,180
15534,,75,,179
15535,,70,,179
15536,,55,,165
15537,,69,,173
15538,,75,,175
15539,,74,,177
15540,,81,,194
15541,,72,,180
15542,,75,,187
15543,,70,,175
15544,,76,,183
15545,,80,,191
15546,,66,,170
15547,,81,,186
15548,,68,,181
15549,,79,,182
15550,,83,,181
15551,,92,,195
15552,,78,,180
15553,,84,,189
15554,,79,,183
15555,,75,,181
15556,,74,,185
15557,,64,,173
15558,,85,,192
15559,,69,,182
15560,,70,,170
15561,,71,,177
15562,,77,,179
15563,,84,,183
15564,,79,,185
15565,,63,,174
15566,,73,,184
15567,,71,,178
15568,,88,,193
15569,,70,,178
15570,,66,,175
15571,,66,,174
15572,,68,,180
15573,,78,,183
15574,,65,,174
15575,,66,,189
15576,,80,,184
15577,,71,,177
15578,,67,,180
15579,,77,,184
15580,,77,,188
15581,,64,,179
15582,,75,,188
15583,,74,,182
15584,,84,,190
15585,,67,,170
15586,,70,,180
15587,,70,,172
15588,,89,,190
15589,,82,,184
15590,,75,,189
15591,,65,,175
15592,,75,,179
15593,,79,,178
15594,,86,,183
15595,,78,,188
15596,,73,,179
15597,,88,,182
15598,,69,,183
15599,,80,,190
15600,,74,,182
15601,,79,,191
15602,,83,,188
15603,,79,,185
15604,,86,,176
15605,,73,,176
15606,,85,,192
15607,,84,,186
15608,,84,,186
15609,,76,,173
15610,,76,,172
15611,,71,,181
15612,,82,,183
15613,,72,,183
15614,,68,,173
15615,,75,,175
15616,,86,,188
15617,,81,,178
15618,,65,,172
15619,,70,,178
15620,,70,,179
15621,,67,,173
15622,,72,,175
15623,,65,,185
15624,,81,,188
15625,,66,,173
15626,,84,,192
15627,,73,,177
15628,,79,,183
15629,,75,,184
15630,,89,,192
15631,,84,,191
15632,,68,,178
15633,,72,,182
15634,,70,,174
15635,,73,,174
15636,,61,,176
15637,,87,,191
15638,,76,,184
15639,,82,,180
15640,,69,,177
15641,,79,,189
15642,,70,,178
15643,,76,,184
15644,,73,,175
15645,,72,,184
15646,,67,,177
15647,,73,,185
15648,,69,,168
15649,,60,,164
15650,,62,,166
15651,,71,,178
15652,,69,,176
15653,,81,,186
15654,,70,,178
15655,,80,,181
15656,,84,,194
15657,,71,,175
15658,,82,,191
15659,,65,,169
15660,,70,,172
15661,,81,,185
15662,,72,,177
15663,,80,,188
15664,,72,,175
15665,,76,,177
15666,,63,,164
15667,,93,,199
15668,,68,,175
15669,,82,,188
15670,,70,,175
15671,,73,,173
15672,,63,,168
15673,,85,,187
15674,,64,,171
15675,,59,,169
15676,,69,,176
15677,,79,,186
15678,,83,,189
15679,,70,,176
15680,,78,,189
15681,,70,,179
15682,,84,,180
15683,,80,,185
15684,,85,,191
15685,,70,,176
15686,,75,,190
15687,,78,,181
15688,,67,,175
15689,,79,,177
15690,,65,,175
15691,,71,,171
15692,,71,,187
15693,,80,,185
15694,,75,,182
15695,,79,,181
15696,,74,,176
15697,,85,,189
15698,,74,,172
15699,,88,,187
15700,,75,,185
15701,,83,,190
15702,,65,,172
15703,,78,,182
15704,,82,,184
15705,,74,,180
15706,,62,,166
15707,,84,,184
15708,,62,,169
15709,,80,,180
15710,,73,,178
15711,,72,,179
15712,,65,,176
15713,,82,,182
15714,,83,,189
15715,,83,,189
15716,,77,,187
15717,,65,,178
15718,,65,,173
15719,,74,,178
15720,,81,,190
15721,,72,,182
15722,,73,,183
15723,,71,,183
15724,,70,,175
15725,,79,,183
15726,,82,,184
15727,,80,,183
15728,,77,,190
15729,,68,,171
15730,,67,,174
15731,,73,,179
15732,,78,,188
15733,,92,,192
15734,,77,,189
15735,,87,,187
15736,,67,,173
15737,,78,,186
15738,,84,,190
15739,,64,,175
15740,,75,,183
15741,,76,,183
15742,,65,,173
15743,,70,,183
15744,,72,,186
15745,,78,,178
15746,,77,,177
15747,,67,,172
15748,,85,,180
15749,,69,,176
15750,,72,,181
15751,,87,,185
15752,,75,,180
15753,,71,,176
15754,,71,,177
15755,,64,,174
15756,,73,,179
15757,,90,,182
15758,,71,,175
15759,,75,,180
15760,,75,,175
15761,,81,,188
15762,,64,,176
15763,,71,,174
15764,,75,,185
15765,,72,,170
15766,,80,,187
15767,,80,,184
15768,,68,,165
15769,,72,,181
15770,,64,,175
15771,,67,,178
15772,,70,,168
15773,,73,,188
15774,,83,,189
15775,,76,,177
15776,,90,,191
15777,,68,,180
15778,,63,,183
15779,,74,,185
15780,,67,,176
15781,,70,,179
15782,,74,,171
15783,,73,,181
15784,,72,,175
15785,,77,,191
15786,,60,,170
15787,,79,,185
15788,,82,,191
15789,,81,,187
15790,,68,,170
15791,,73,,182
15792,,81,,185
15793,,77,,184
15794,,95,,191
15795,,88,,196
15796,,68,,173
15797,,76,,172
15798,,67,,185
15799,,66,,167
15800,,63,,172
15801,,63,,176
15802,,81,,180
15803,,84,,187
15804,,68,,182
15805,,80,,187
15806,,71,,183
15807,,78,,181
15808,,74,,178
15809,,87,,192
15810,,76,,183
15811,,70,,175
15812,,74,,180
15813,,86,,183
15814,,75,,181
15815,,78,,185
15816,,83,,188
15817,,76,,177
15818,,76,,188
15819,,69,,179
15820,,70,,174
15821,,74,,178
15822,,68,,178
15823,,77,,179
15824,,86,,186
15825,,86,,192
15826,,83,,192
15827,,74,,186
15828,,85,,187
15829,,64,,170
15830,,75,,180
15831,,77,,184
15832,,73,,183
15833,,80,,187
15834,,91,,196
15835,,81,,184
15836,,73,,180
15837,,68,,190
15838,,72,,177
15839,,89,,182
15840,,75,,174
15841,,77,,185
15842,,73,,179
15843,,91,,191
15844,,78,,185
15845,,63,,177
15846,,66,,176
15847,,68,,179
15848,,85,,180
15849,,68,,173
15850,,76,,186
15851,,64,,176
15852,,76,,186
15853,,75,,179
15854,,78,,188
15855,,88,,180
15856,,74,,191
15857,,80,,188
15858,,84,,187
15859,,61,,165
15860,,68,,175
15861,,72,,176
15862,,77,,188
15863,,67,,173
15864,,70,,176
15865,,78,,188
15866,,75,,186
15867,,75,,185
15868,,67,,176
15869,,70,,188
15870,,75,,188
15871,,73,,190
15872,,73,,184
15873,,75,,180
15874,,78,,181
15875,,63,,176
15876,,80,,193
15877,,60,,172
15878,,75,,180
15879,,79,,187
15880,,79,,182
15881,,65,,168
15882,,69,,176
15883,,58,,173
15884,,73,,183
15885,,74,,182
15886,,72,,176
15887,,75,,183
15888,,82,,192
15889,,78,,175
15890,,70,,170
15891,,80,,182
15892,,83,,186
15893,,82,,179
15894,,86,,192
15895,,88,,190
15896,,74,,177
15897,,78,,187
15898,,72,,178
15899,,72,,178
15900,,71,,180
15901,,75,,185
15902,,73,,170
15903,,57,,170
15904,,89,,187
15905,,69,,172
15906,,87,,188
15907,,70,,176
15908,,67,,179
15909,,73,,175
15910,,61,,173
15911,,68,,179
15912,,98,,193
15913,,64,,172
15914,,63,,172
15915,,86,,187
15916,,72,,186
15917,,67,,176
15918,,67,,178
15919,,75,,179
15920,,74,,184
15921,,66,,178
15922,,68,,179
15923,,69,,175
15924,,81,,186
15925,,70,,175
15926,,78,,187
15927,,84,,188
15928,,79,,185
15929,,81,,180
15930,,78,,180
15931,,73,,179
15932,,82,,191
15933,,93,,189
15934,,75,,183
15935,,68,,176
15936,,70,,178
15937,,86,,191
15938,,70,,175
15939,,73,,178
15940,,82,,186
15941,,80,,181
15942,,71,,180
15943,,90,,194
15944,,76,,188
15945,,83,,189
15946,,78,,180
15947,,61,,170
15948,,80,,187
15949,,81,,186
15950,,72,,178
15951,,83,,186
15952,,60,,168
15953,,70,,180
15954,,73,,185
15955,,63,,174
15956,,79,,186
15957,,68,,175
15958,,78,,187
15959,,77,,184
15960,,80,,179
15961,,78,,193
15962,,65,,170
15963,,78,,183
15964,,75,,180
15965,,82,,188
15966,,70,,183
15967,,75,,175
15968,,78,,186
15969,,81,,185
15970,,76,,180
15971,,75,,181
15972,,78,,178
15973,,83,,185
15974,,82,,193
15975,,69,,175
15976,,79,,186
15977,,74,,183
15978,,80,,185
15979,,64,,164
15980,,77,,176
15981,,83,,190
15982,,81,,195
15983,,78,,181
15984,,65,,170
15985,,67,,171
15986,,71,,174
15987,,70,,175
15988,,79,,177
15989,,80,,191
15990,,78,,188
15991,,83,,185
15992,,70,,175
15993,,76,,190
15994,,78,,188
15995,,70,,172
15996,,73,,180
15997,,79,,183
15998,,55,,172
15999,,83,,187
16000,,70,,190
16001,,68,,180
16002,,72,,180
16003,,76,,181
16004,,72,,180
16005,,70,,182
16006,,79,,190
16007,,80,,176
16008,,68,,175
16009,,77,,180
16010,,75,,179
16011,,87,,189
16012,,76,,180
16013,,80,,178
16014,,71,,176
16015,,78,,177
16016,,85,,187
16017,,73,,178
16018,,76,,184
16019,,70,,176
16020,,80,,185
16021,,77,,182
16022,,80,,192
16023,,60,,173
16024,,76,,181
16025,,79,,184
16026,,82,,181
16027,,87,,193
16028,,70,,173
16029,,75,,180
16030,,78,,180
16031,,69,,180
16032,,75,,185
16033,,86,,186
16034,,58,,163
16035,,70,,177
16036,,67,,181
16037,,66,,166
16038,,75,,178
16039,,70,,170
16040,,69,,183
16041,,77,,179
16042,,77,,186
16043,,76,,188
16044,,74,,186
16045,,78,,190
16046,,73,,175
16047,,85,,186
16048,,73,,184
16049,,84,,182
16050,,74,,178
16051,,77,,177
16052,,74,,180
16053,,71,,182
16054,,80,,195
16055,,76,,181
16056,,76,,180
16057,,60,,164
16058,,83,,184
16059,,71,,182
16060,,70,,178
16061,,74,,189
16062,,78,,186
16063,,87,,194
16064,,80,,188
16065,,73,,183
16066,,81,,184
16067,,73,,183
16068,,73,,175
16069,,77,,187
16070,,71,,177
16071,,72,,185
16072,,76,,185
16073,,73,,183
16074,,68,,173
16075,,72,,176
16076,,74,,183
16077,,72,,175
16078,,68,,171
16079,,74,,178
16080,,87,,194
16081,,69,,178
16082,,77,,187
16083,,82,,188
16084,,68,,177
16085,,65,,183
16086,,72,,185
16087,,71,,181
16088,,81,,187
16089,,70,,179
16090,,69,,173
16091,,73,,184
16092,,61,,176
16093,,80,,184
16094,,73,,182
16095,,76,,182
16096,,81,,193
16097,,89,,187
16098,,73,,180
16099,,81,,189
16100,,72,,178
16101,,75,,175
16102,,79,,191
16103,,82,,190
16104,,71,,174
16105,,79,,189
16106,,76,,182
16107,,79,,193
16108,,75,,181
16109,,76,,187
16110,,65,,182
16111,,84,,189
16112,,78,,185
16113,,78,,195
16114,,72,,192
16115,,80,,184
16116,,60,,172
16117,,70,,177
16118,,82,,188
16119,,77,,180
16120,,66,,178
16121,,78,,183
16122,,80,,183
16123,,75,,178
16124,,70,,188
16125,,84,,182
16126,,71,,180
16127,,73,,178
16128,,65,,173
16129,,74,,170
16130,,69,,180
16131,,87,,192
16132,,87,,190
16133,,84,,193
16134,,73,,178
16135,,81,,185
16136,,70,,170
16137,,78,,196
16138,,84,,189
16139,,63,,174
16140,,77,,185
16141,,74,,186
16142,,70,,174
16143,,78,,185
16144,,65,,172
16145,,70,,175
16146,,82,,192
16147,,79,,182
16148,,87,,185
16149,,74,,180
16150,,73,,180
16151,,74,,180
16152,,94,,195
16153,,85,,194
16154,,88,,195
16155,,69,,178
16156,,66,,180
16157,,82,,185
16158,,73,,173
16159,,68,,176
16160,,88,,189
16161,,73,,182
16162,,72,,179
16163,,75,,185
16164,,73,,176
16165,,70,,175
16166,,74,,180
16167,,75,,183
16168,,77,,178
16169,,69,,179
16170,,63,,178
16171,,74,,175
16172,,65,,165
16173,,78,,175
16174,,69,,177
16175,,72,,173
16176,,75,,178
16177,,75,,177
16178,,72,,183
16179,,70,,175
16180,,67,,178
16181,,84,,180
16182,,88,,190
16183,,84,,186
16184,,71,,178
16185,,67,,178
16186,,77,,179
16187,,82,,185
16188,,78,,186
16189,,83,,189
16190,,75,,185
16191,,75,,183
16192,,74,,179
16193,,80,,191
16194,,77,,183
16195,,72,,178
16196,,83,,188
16197,,82,,183
16198,,70,,179
16199,,87,,192
16200,,65,,180
16201,,75,,171
16202,,80,,184
16203,,73,,179
16204,,84,,186
16205,,62,,170
16206,,70,,172
16207,,70,,177
16208,,94,,192
16209,,70,,180
16210,,66,,172
16211,,91,,197
16212,,74,,185
16213,,70,,175
16214,,69,,169
16215,,65,,174
16216,,80,,193
16217,,88,,190
16218,,75,,180
16219,,72,,178
16220,,83,,189
16221,,72,,177
16222,,71,,185
16223,,79,,180
16224,,72,,177
16225,,71,,179
16226,,67,,176
16227,,71,,176
16228,,85,,185
16229,,77,,188
16230,,73,,179
16231,,75,,188
16232,,84,,189
16233,,71,,176
16234,,78,,183
16235,,84,,190
16236,,78,,185
16237,,74,,180
16238,,80,,192
16239,,76,,188
16240,,70,,177
16241,,66,,173
16242,,79,,185
16243,,69,,176
16244,,73,,181
16245,,67,,170
16246,,75,,177
16247,,74,,170
16248,,67,,172
16249,,69,,170
16250,,81,,193
16251,,74,,182
16252,,69,,178
16253,,73,,182
16254,,70,,178
16255,,77,,192
16256,,70,,168
16257,,73,,179
16258,,78,,180
16259,,75,,180
16260,,85,,193
16261,,70,,174
16262,,75,,188
16263,,70,,178
16264,,73,,182
16265,,88,,188
16266,,83,,186
16267,,75,,187
16268,,74,,180
16269,,72,,180
16270,,75,,180
16271,,78,,183
16272,,74,,180
16273,,87,,188
16274,,76,,185
16275,,76,,180
16276,,67,,185
16277,,70,,176
16278,,78,,181
16279,,75,,185
16280,,83,,190
16281,,77,,185
16282,,81,,187
16283,,80,,191
16284,,83,,183
16285,,74,,181
16286,,76,,184
16287,,69,,174
16288,,69,,170
16289,,68,,183
16290,,73,,173
16291,,73,,183
16292,,83,,184
16293,,83,,179
16294,,66,,175
16295,,79,,183
16296,,75,,192
16297,,65,,183
16298,,71,,175
16299,,71,,180
16300,,69,,178
16301,,77,,188
16302,,75,,186
16303,,85,,191
16304,,75,,186
16305,,72,,178
16306,,75,,177
16307,,77,,178
16308,,63,,169
16309,,79,,183
16310,,73,,181
16311,,82,,182
16312,,81,,186
16313,,74,,178
16314,,75,,177
16315,,76,,184
16316,,87,,180
16317,,82,,187
16318,,75,,188
16319,,70,,173
16320,,75,,185
16321,,68,,172
16322,,74,,174
16323,,70,,182
16324,,80,,181
16325,,65,,172
16326,,75,,182
16327,,84,,181
16328,,54,,166
16329,,95,,187
16330,,70,,182
16331,,75,,183
16332,,82,,187
16333,,77,,191
16334,,67,,177
16335,,74,,181
16336,,71,,179
16337,,80,,181
16338,,77,,180
16339,,96,,196
16340,,86,,190
16341,,75,,178
16342,,74,,179
16343,,72,,179
16344,,72,,180
16345,,65,,170
16346,,67,,172
16347,,68,,176
16348,,62,,168
16349,,78,,182
16350,,85,,198
16351,,66,,174
16352,,83,,187
16353,,72,,172
16354,,70,,168
16355,,83,,188
16356,,82,,194
16357,,62,,168
16358,,70,,170
16359,,64,,170
16360,,65,,175
16361,,93,,194
16362,,80,,191
16363,,77,,179
16364,,77,,183
16365,,69,,179
16366,,73,,182
16367,,70,,173
16368,,84,,189
16369,,75,,186
16370,,62,,168
16371,,79,,182
16372,,60,,180
16373,,84,,184
16374,,85,,200
16375,,80,,182
16376,,70,,174
16377,,64,,172
16378,,76,,182
16379,,88,,196
16380,,79,,174
16381,,70,,173
16382,,80,,179
16383,,85,,191
16384,,85,,195
16385,,72,,175
16386,,68,,174
16387,,70,,169
16388,,60,,160
16389,,85,,190
16390,,67,,173
16391,,74,,182
16392,,80,,194
16393,,66,,180
16394,,73,,176
16395,,77,,183
16396,,74,,179
16397,,83,,190
16398,,81,,188
16399,,76,,184
16400,,75,,176
16401,,80,,184
16402,,76,,183
