,t_real,t_feels_like,humidity,wind_speed
13928,14.5,14.5,63.0,17.0
13929,14.0,14.0,67.0,14.0
13930,13.5,13.5,69.5,15.0
13931,13.0,13.0,77.0,16.0
13932,13.0,13.0,77.0,14.0
13933,12.5,12.5,79.5,13.0
13934,13.0,13.0,79.5,15.0
13935,13.5,13.5,74.5,16.0
13936,14.0,14.0,74.5,16.0
13937,15.0,15.0,68.0,17.0
13938,16.5,16.5,61.0,18.5
13939,17.0,17.0,52.0,15.0
13940,17.0,17.0,52.0,15.0
13941,18.0,18.0,50.5,14.0
13943,19.0,19.0,41.5,11.0
13944,19.0,19.0,41.5,12.0
13945,19.5,19.5,43.0,13.0
13946,19.0,19.0,46.0,14.0
13947,19.0,19.0,46.0,16.0
13948,18.5,18.5,46.0,12.0
13949,18.0,18.0,50.5,16.0
13950,17.5,17.5,54.0,14.0
13951,17.5,17.5,57.5,13.0
13952,17.0,17.0,59.0,12.0
13953,17.0,17.0,64.0,15.0
13954,16.5,16.5,70.0,17.0
13955,16.0,16.0,74.5,15.0
13956,16.0,16.0,77.0,16.0
13957,16.0,16.0,77.0,19.5
13958,16.0,16.0,74.5,19.5
13959,16.5,16.5,70.0,18.5
13960,17.0,17.0,68.0,18.0
13961,17.0,17.0,70.5,20.5
13962,17.5,17.5,68.5,19.5
13963,19.5,19.5,56.0,22.0
13964,19.0,19.0,60.0,21.0
13965,21.0,21.0,53.0,23.0
13966,22.5,22.5,51.5,23.0
13967,22.5,22.5,51.5,22.0
13968,22.0,22.0,57.0,22.0
13969,22.5,22.5,55.0,26.0
13970,22.0,22.0,61.0,27.0
13971,22.0,22.0,61.0,22.0
13972,21.0,21.0,64.0,20.0
13973,20.0,20.0,69.0,24.0
13974,20.0,20.0,69.0,23.5
13975,19.0,19.0,73.0,22.0
13976,18.0,18.0,78.0,19.5
13977,18.0,18.0,78.0,21.5
13978,18.0,18.0,78.0,15.0
13979,17.0,17.0,83.0,16.0
13980,16.0,16.0,85.5,16.0
13981,16.0,16.0,83.0,16.0
13982,16.0,16.0,83.0,15.0
13983,16.5,16.5,80.0,19.5
13984,18.5,18.5,73.0,16.0
13985,20.0,20.0,69.0,15.0
13986,21.5,21.5,62.5,20.5
13987,22.5,22.5,59.0,21.0
13988,24.5,24.5,50.5,22.0
13989,25.5,25.5,40.5,19.5
13990,26.5,26.5,38.0,22.0
13991,27.5,27.0,32.0,24.0
13992,27.0,27.0,34.5,29.0
13993,26.5,26.5,38.0,27.0
13994,26.5,26.5,38.0,22.0
13995,24.5,24.5,47.0,26.0
13996,22.0,22.0,56.5,27.0
13997,19.5,19.5,62.0,30.0
13998,18.5,18.5,64.0,27.0
13999,18.0,18.0,66.0,22.5
14000,17.5,17.5,68.5,19.5
14001,17.0,17.0,73.0,17.0
14002,17.0,17.0,73.0,18.0
14003,17.0,17.0,73.0,21.0
14004,16.0,16.0,77.0,19.5
14005,16.0,16.0,77.0,20.5
14006,16.0,16.0,80.0,21.0
14007,17.5,17.5,75.0,20.0
14008,18.5,18.5,70.5,24.0
14009,20.0,20.0,64.0,25.0
14010,20.0,20.0,64.0,24.0
14011,21.0,21.0,62.0,24.0
14012,21.0,21.0,64.0,26.0
14013,22.0,22.0,61.0,20.0
14014,23.0,23.0,57.0,22.0
14015,24.0,24.0,52.0,21.0
14016,25.0,25.0,49.0,21.0
14017,25.0,25.0,45.5,21.0
14018,25.0,25.0,43.0,24.0
14019,24.0,24.0,45.5,17.0
14020,23.0,23.0,47.0,16.0
14043,21.5,21.0,45.0,14.0
14044,20.5,20.5,49.5,12.0
14045,19.5,19.5,56.5,12.0
14046,18.0,18.0,66.0,15.0
14047,16.5,16.5,75.0,12.0
14056,17.5,17.5,64.0,12.0
14057,19.0,19.0,56.0,20.0
14058,19.5,19.5,58.0,18.5
14059,20.0,20.0,58.0,19.5
14060,22.0,21.5,50.0,19.5
14061,22.0,21.5,48.5,18.5
14062,23.0,23.0,45.5,21.0
14063,22.0,22.0,50.0,24.0
14064,22.0,22.0,50.0,24.0
14065,21.0,21.0,53.0,24.0
14066,20.0,20.0,58.0,22.0
14067,19.0,19.0,60.0,23.0
14068,18.0,18.0,64.0,18.0
14069,16.5,16.5,72.5,14.0
14070,16.0,16.0,77.0,11.0
14080,18.5,18.5,75.5,14.0
14081,19.5,19.5,68.5,12.0
14082,21.0,21.0,57.0,19.0
14083,22.5,22.5,48.5,19.5
14084,22.5,22.5,48.5,17.5
14085,22.5,22.5,48.5,20.0
14086,22.0,22.0,51.5,20.5
14087,22.5,22.5,51.5,21.0
14088,21.0,21.0,57.0,23.0
14089,20.0,20.0,56.0,23.0
14090,18.5,18.5,62.0,21.5
14091,18.5,18.5,62.0,19.0
14092,17.0,17.0,68.0,19.0
14102,20.0,20.0,68.5,13.0
14103,21.5,21.5,56.5,18.5
14104,23.0,23.0,47.0,18.0
14105,24.0,24.0,44.0,16.0
14106,24.0,24.0,44.0,15.0
14107,24.5,24.5,43.0,17.0
14108,24.5,24.5,45.5,18.0
14109,24.0,24.0,45.5,18.0
14110,23.5,23.5,45.5,18.0
14111,22.5,22.5,48.5,18.0
14112,20.5,20.5,60.5,18.0
14113,19.0,19.0,68.0,13.0
14114,19.0,19.0,73.0,14.0
14115,18.5,18.5,75.5,12.0
14128,22.0,22.0,61.0,11.0
14129,23.0,23.0,51.5,16.0
14130,24.5,24.5,46.0,21.5
14131,24.5,24.0,39.0,23.0
14132,23.5,23.5,42.5,21.5
14133,23.0,22.5,42.5,21.0
14134,23.0,22.0,41.0,18.5
14135,21.5,21.0,50.0,20.5
14136,20.5,20.5,60.5,20.0
14137,19.0,19.0,73.0,24.0
14138,18.0,18.0,83.0,17.5
14139,18.0,18.0,83.0,12.0
14141,18.0,18.0,83.0,11.0
14151,19.0,19.0,80.5,12.0
14152,19.0,19.0,83.0,11.0
14153,19.0,19.0,83.0,11.0
14154,19.0,19.0,83.0,12.0
14155,19.5,19.5,80.5,15.0
14156,19.5,19.5,66.5,23.0
14157,17.0,17.0,85.5,18.5
14158,18.0,18.0,83.0,18.5
14159,18.0,18.0,83.0,19.0
14160,18.0,18.0,83.0,18.5
14161,18.0,18.0,83.0,15.0
14162,17.5,17.5,83.0,13.0
14163,17.0,17.0,83.0,17.0
14164,17.0,17.0,83.0,17.0
14165,17.0,17.0,77.0,19.5
14166,17.0,17.0,77.0,19.0
14167,17.0,17.0,77.0,17.0
14168,16.5,16.5,80.0,14.0
14169,16.0,16.0,83.0,15.0
14170,16.0,16.0,77.0,17.0
14171,16.5,16.5,75.0,18.0
14172,17.5,17.5,70.5,22.5
14173,18.0,18.0,68.0,29.0
14174,19.0,19.0,64.0,30.5
14175,17.5,17.5,75.0,27.0
14176,17.5,17.5,78.0,29.0
14177,19.5,19.5,66.0,29.0
14178,20.5,20.5,56.5,26.0
14179,20.5,20.5,54.5,38.0
14180,20.5,20.5,51.5,36.0
14181,19.5,19.5,60.0,39.0
14182,19.0,19.0,64.0,36.0
14183,19.0,19.0,62.0,30.5
14184,18.5,18.5,66.0,33.0
14185,17.0,17.0,77.0,29.5
14186,17.0,17.0,77.0,24.0
14187,17.0,17.0,73.0,24.0
14188,17.0,17.0,73.0,27.0
14189,17.0,17.0,75.0,29.0
14190,17.0,17.0,73.0,29.0
14191,17.0,17.0,73.0,30.5
14192,16.5,16.5,80.0,29.0
14193,17.0,17.0,73.0,29.0
14194,16.5,16.5,75.0,27.0
14195,16.0,16.0,77.0,26.0
14196,16.5,16.5,80.0,23.0
14197,18.0,18.0,68.0,28.0
14198,18.0,18.0,70.5,26.0
14199,19.0,19.0,64.0,30.5
14200,19.5,19.5,62.0,28.5
14201,20.0,20.0,60.5,28.0
14202,21.5,21.5,53.5,28.0
14203,22.0,22.0,51.5,30.5
14204,22.0,22.0,51.5,31.5
14205,22.0,22.0,50.0,28.0
14206,22.0,21.5,47.0,25.0
14207,20.5,20.5,53.0,29.0
14208,17.5,17.5,78.0,22.5
14209,17.5,17.5,80.5,16.0
14210,18.0,18.0,83.0,19.5
14211,18.5,18.5,80.5,19.5
14212,18.0,18.0,83.0,18.0
14213,18.5,18.5,80.5,20.5
14214,19.0,19.0,78.0,21.5
14215,18.0,18.0,83.0,21.0
14216,18.0,18.0,83.0,22.0
14217,18.0,18.0,83.0,21.0
14218,18.0,18.0,80.5,20.0
14219,18.0,18.0,83.0,20.5
14220,18.0,18.0,83.0,19.5
14221,18.5,18.5,80.5,21.0
14222,19.0,19.0,75.5,22.0
14223,20.5,20.5,66.5,26.0
14224,21.0,21.0,64.0,26.0
14225,22.5,22.5,59.0,21.0
14226,23.5,23.5,59.0,24.5
14227,25.0,25.0,54.0,23.0
14228,25.0,25.0,51.0,25.0
14229,26.0,26.0,48.0,22.0
14230,25.0,25.0,51.0,23.0
14231,23.5,23.5,55.5,20.5
14232,23.0,23.0,59.0,18.5
14233,21.5,21.5,62.5,14.0
14234,20.5,20.5,62.0,15.0
14235,19.5,19.5,71.0,11.0
14246,22.5,22.5,47.0,11.0
14248,27.5,27.5,42.0,14.0
14249,28.0,28.0,43.5,16.0
14250,29.0,29.0,40.0,14.0
14251,29.5,29.0,37.5,18.0
14252,30.0,29.0,36.5,18.0
14253,30.0,29.0,36.5,17.0
14254,29.0,29.0,41.5,16.0
14255,28.5,28.5,44.0,16.0
14256,27.5,27.5,46.5,11.0
14258,23.5,23.5,67.0,14.0
14259,22.5,22.5,71.0,11.0
14278,32.5,32.5,37.0,10.5
14279,30.5,30.5,40.5,14.0
14280,29.0,29.5,49.0,13.0
14281,26.5,27.5,58.0,13.0
14283,23.0,23.0,69.0,11.0
14284,22.5,22.5,71.0,17.0
14285,22.0,22.0,73.0,19.5
14286,21.5,21.5,75.5,15.0
14290,20.0,20.0,83.0,12.0
14304,26.5,27.5,61.5,11.0
14311,22.0,22.0,83.0,19.0
14314,20.5,20.5,83.0,16.0
14319,22.5,22.5,61.0,14.0
14320,24.5,24.5,52.5,12.0
14323,26.0,26.0,40.5,11.5
14324,26.5,26.0,31.5,14.0
14325,27.0,26.0,26.0,13.0
14326,27.0,26.0,27.0,13.0
14340,18.5,18.5,83.0,14.0
14341,21.0,21.0,69.0,19.0
14342,21.5,21.5,67.0,22.0
14343,23.0,23.0,65.0,22.0
14344,24.0,24.0,61.0,25.0
14345,24.5,24.5,59.0,28.0
14346,25.0,25.0,57.0,27.0
14347,24.0,24.0,61.0,30.0
14348,22.5,22.5,67.0,30.5
14349,23.5,23.5,63.0,28.5
14350,23.0,23.0,67.0,19.5
14351,23.0,23.0,69.0,15.0
14352,22.5,22.5,71.0,11.0
14358,21.0,21.0,78.0,11.0
14359,21.0,21.0,78.0,11.0
14360,20.5,20.5,80.5,16.0
14361,19.5,19.5,80.5,17.5
14362,18.0,18.0,78.0,19.0
14363,18.0,18.0,80.5,20.5
14364,18.0,18.0,83.0,17.0
14365,19.0,19.0,78.0,16.0
14366,20.0,20.0,71.0,20.0
14367,21.0,21.0,66.5,19.5
14368,20.0,20.0,73.5,18.5
14369,21.5,21.5,65.0,24.0
14370,21.5,21.5,67.5,22.5
14371,21.0,21.0,66.5,26.0
14372,22.0,22.0,63.0,25.0
14373,21.5,21.5,67.0,25.0
14374,21.0,21.0,66.5,24.0
14375,20.5,20.5,71.0,23.0
14376,20.0,20.0,73.0,19.0
14377,19.5,19.5,75.5,15.0
14378,19.0,19.0,78.0,14.0
14379,18.0,18.0,83.0,13.0
14380,18.0,18.0,83.0,12.0
14383,18.0,18.0,83.0,12.0
14386,16.0,16.0,83.0,11.0
14391,19.5,19.5,66.0,14.0
14398,23.0,23.0,44.0,15.0
14399,23.0,22.5,42.5,13.0
14416,24.5,24.5,38.5,11.0
14417,25.0,25.0,36.0,12.0
14419,26.0,26.0,34.0,11.0
14422,25.5,25.5,39.5,12.0
14423,24.5,24.5,43.0,13.0
14424,23.0,23.0,50.0,14.0
14425,22.0,22.0,53.0,11.0
14435,16.0,16.0,72.0,11.0
14436,17.0,17.0,68.0,12.0
14437,18.0,18.0,64.0,12.0
14438,20.0,20.0,56.0,17.0
14439,20.5,20.5,56.5,16.0
14440,21.0,21.0,55.0,22.5
14441,22.0,22.0,50.0,22.0
14442,23.5,23.5,48.5,20.0
14443,23.5,23.5,50.0,20.5
14444,23.0,23.0,53.0,19.5
14445,23.0,23.0,57.0,19.5
14446,23.0,23.0,57.0,17.5
14447,23.0,23.0,57.0,17.0
14448,22.0,22.0,65.0,21.5
14449,21.0,21.0,69.0,23.0
14450,20.0,20.0,71.0,19.0
14451,19.0,19.0,64.0,19.5
14452,18.0,18.0,68.0,18.5
14453,18.0,18.0,68.0,15.0
14454,17.0,17.0,73.0,16.0
14455,16.5,16.5,75.0,16.0
14456,16.0,16.0,74.5,11.0
14457,16.0,16.0,77.0,12.0
14458,15.0,15.0,82.0,11.0
14459,15.0,15.0,82.0,12.0
14460,16.0,16.0,77.0,11.0
14463,19.5,19.5,62.0,12.0
14464,21.0,21.0,57.0,15.0
14465,21.0,21.0,51.5,14.0
14466,22.5,22.0,45.5,12.0
14467,22.5,22.0,45.5,13.0
14468,23.5,23.5,44.0,14.0
14469,24.0,24.0,41.0,14.0
14470,23.5,23.0,41.0,16.0
14471,23.0,23.0,44.0,18.0
14472,22.5,22.5,50.0,17.0
14473,20.5,20.5,62.0,17.0
14474,19.0,19.0,68.0,17.0
14475,18.5,18.5,68.0,18.0
14476,21.0,21.0,57.0,24.0
14477,20.0,20.0,64.0,24.0
14478,20.0,20.0,64.0,19.0
14479,21.0,21.0,60.0,26.0
14480,21.0,21.0,64.0,26.0
14481,19.0,19.0,73.0,20.0
14482,18.0,18.0,83.0,20.0
14483,18.0,18.0,88.0,20.0
14484,18.0,18.0,88.0,28.0
14485,19.0,19.0,88.0,19.0
14486,19.0,19.0,88.0,17.0
14487,19.0,19.0,88.0,20.0
14488,19.0,19.0,88.0,19.0
14489,19.0,19.0,83.0,20.0
14490,19.0,19.0,88.0,19.0
14491,19.0,19.0,83.0,24.0
14492,19.0,19.0,78.0,22.0
14493,18.0,18.0,64.0,35.0
14494,17.0,17.0,68.0,26.0
14495,17.0,17.0,73.0,26.0
14496,17.0,17.0,73.0,24.0
14497,18.0,18.0,68.0,30.0
14498,18.5,18.5,70.5,28.0
14499,19.0,19.0,68.0,25.0
14500,19.5,19.5,64.0,24.0
14501,20.0,20.0,58.0,30.5
14502,20.0,20.0,60.0,28.0
14503,20.0,20.0,60.0,26.0
14504,20.0,20.0,62.0,25.0
14505,20.0,20.0,62.0,22.0
14506,20.0,20.0,60.0,19.5
14507,19.5,19.5,64.0,20.5
14508,19.0,19.0,68.0,22.0
14509,19.0,19.0,68.0,17.0
14510,18.0,18.0,73.0,15.0
14511,18.0,18.0,73.0,14.0
14512,17.5,17.5,75.0,13.0
14513,17.0,17.0,77.0,14.0
14514,16.0,16.0,85.5,11.0
14527,22.0,22.0,73.0,12.0
14528,22.0,22.0,73.0,13.0
14529,22.5,22.5,73.5,12.0
14536,22.0,22.0,83.0,15.0
14537,21.5,21.5,85.5,11.0
14538,21.0,21.0,88.0,13.0
14539,21.0,21.0,88.0,11.0
14540,21.0,21.0,88.0,13.0
14541,21.0,21.0,88.0,12.0
14542,21.0,21.0,88.0,12.0
14543,21.0,21.0,88.0,13.0
14544,21.0,21.0,88.0,13.0
14548,23.0,23.0,76.0,13.0
14550,23.5,23.5,73.5,11.0
14551,24.0,24.0,69.0,11.0
14570,21.5,21.5,80.5,11.0
14572,25.5,26.0,59.5,11.0
14573,27.0,27.0,51.0,12.0
14574,27.5,27.5,46.5,12.0
14578,26.5,26.5,42.0,14.0
14579,25.0,25.0,44.0,13.0
14581,22.0,22.0,61.0,13.0
14582,20.5,20.5,64.5,12.0
14583,19.0,19.0,70.5,14.0
14584,18.0,18.0,78.0,13.0
14585,17.0,17.0,83.0,17.0
14586,17.0,17.0,83.0,12.0
14592,21.0,21.0,64.0,24.0
14593,21.0,21.0,69.0,28.0
14594,21.5,21.5,62.5,27.0
14595,23.0,23.0,50.0,28.5
14596,23.0,23.0,45.5,27.0
14597,23.5,23.0,41.0,29.5
14598,23.5,23.0,41.5,26.0
14599,24.0,23.5,40.0,27.5
14600,23.0,23.0,44.0,27.0
14601,23.0,22.5,42.5,26.0
14602,22.5,21.5,44.0,24.0
14603,21.5,21.0,45.0,21.5
14604,19.5,19.5,62.0,19.5
14605,19.0,19.0,64.0,20.0
14606,17.5,17.5,70.5,14.0
14607,17.0,17.0,73.0,12.0
14608,16.5,16.5,75.0,11.0
14609,16.0,16.0,83.0,15.0
14611,17.0,17.0,77.0,11.0
14612,17.0,17.0,77.0,13.0
14613,18.0,18.0,78.0,14.0
14614,18.0,18.0,78.0,15.0
14615,18.0,18.0,83.0,15.0
14616,18.5,18.5,80.5,16.0
14617,20.0,20.0,75.5,19.5
14618,20.0,20.0,73.0,19.5
14619,21.5,21.5,65.0,21.0
14620,21.0,21.0,66.5,25.0
14621,21.5,21.5,67.0,26.0
14622,22.0,22.0,61.0,23.0
14623,22.0,22.0,61.0,27.0
14624,21.5,21.5,67.0,26.0
14625,22.0,22.0,65.0,23.0
14626,21.5,21.5,67.0,20.0
14627,21.0,21.0,69.0,16.0
14628,20.5,20.5,71.0,14.0
14629,20.0,20.0,73.0,13.0
14630,19.5,19.5,75.5,15.0
14631,19.0,19.0,78.0,14.0
14632,19.0,19.0,78.0,16.0
14633,19.0,19.0,78.0,15.0
14634,19.0,19.0,78.0,11.0
14635,18.5,18.5,80.5,11.0
14636,18.5,18.5,80.5,12.0
14637,19.0,19.0,78.0,14.0
14638,19.0,19.0,78.0,12.0
14639,19.0,19.0,80.5,14.0
14640,19.5,19.5,80.5,15.0
14641,20.0,20.0,78.0,17.0
14642,20.5,20.5,71.0,18.5
14643,21.5,21.5,67.0,21.5
14644,21.0,21.0,71.0,22.0
14645,20.0,20.0,83.0,18.0
14646,20.0,20.0,83.0,24.0
14647,20.0,20.0,83.0,21.5
14648,19.5,19.5,85.5,18.0
14649,19.0,19.0,88.0,20.0
14650,19.0,19.0,88.0,19.5
14651,18.0,18.0,91.0,15.0
14652,18.0,18.0,88.0,14.0
14653,18.0,18.0,88.0,12.0
14654,18.0,18.0,80.5,15.0
14655,17.0,17.0,75.0,16.0
14656,15.5,15.5,79.5,14.0
14657,15.0,15.0,82.0,11.0
14658,15.0,15.0,82.0,11.0
14661,12.0,12.0,94.0,11.0
14671,22.0,21.0,36.0,14.0
14672,22.0,21.0,38.0,13.0
14673,21.5,21.0,40.5,14.0
14674,20.0,20.0,47.5,16.0
14675,18.5,18.5,50.5,12.0
14688,18.0,18.0,78.0,13.0
14689,20.5,20.5,66.5,13.0
14690,22.0,22.0,59.0,17.0
14691,22.5,22.5,59.0,16.0
14692,23.5,23.5,55.5,18.0
14693,25.0,25.0,51.0,18.0
14694,26.0,26.0,49.5,15.0
14695,25.0,25.0,51.0,16.0
14696,25.0,25.0,51.0,13.0
14697,25.0,25.0,51.0,11.0
14701,22.5,22.5,63.0,13.0
14702,22.0,22.0,65.0,15.0
14703,22.0,22.0,67.0,16.0
14704,21.0,21.0,73.0,15.0
14712,20.5,20.5,80.5,13.0
14713,22.5,22.5,71.0,14.0
14714,25.5,25.5,57.5,17.0
14715,29.5,29.5,44.0,21.5
14716,30.5,30.5,41.5,21.0
14717,32.5,32.5,37.0,18.5
14718,33.0,32.0,31.0,19.5
14719,33.0,32.0,32.0,18.5
14720,32.5,31.5,32.5,18.0
14721,31.5,30.5,34.0,16.0
14722,30.0,29.5,39.0,15.0
14723,25.5,26.0,61.0,12.0
14724,24.5,24.5,63.0,15.0
14725,23.5,23.5,67.0,14.0
14726,22.5,22.5,71.0,12.0
14734,20.0,20.0,83.0,11.0
14735,21.0,21.0,78.0,11.0
14736,22.5,22.5,71.0,14.0
14737,24.5,24.5,63.0,17.0
14739,27.0,27.0,49.5,14.0
14740,26.5,27.0,54.5,15.5
14741,25.5,25.5,57.5,16.0
14742,26.5,26.5,52.5,17.0
14743,27.5,27.5,45.0,12.0
14744,27.5,27.5,42.5,12.0
14745,26.0,26.0,48.0,15.0
14746,26.0,26.0,48.0,11.0
14761,22.0,22.0,71.0,12.0
14762,24.0,24.0,63.0,14.0
14763,25.5,25.5,57.5,16.0
14764,27.0,28.0,54.0,13.0
14765,28.5,28.5,46.5,11.0
14766,30.0,30.0,41.5,11.0
14768,28.0,29.0,51.0,13.0
14769,26.5,27.5,58.0,19.0
14770,24.5,24.5,59.0,18.5
14771,22.5,22.5,65.0,18.0
14772,21.5,21.5,71.0,16.0
14773,21.0,21.0,73.0,15.0
14774,21.0,21.0,73.0,14.0
14775,20.0,20.0,75.5,12.0
14776,20.0,20.0,78.0,11.0
14777,19.0,19.0,83.0,15.0
14778,19.0,19.0,83.0,12.0
14779,19.0,19.0,83.0,12.0
14780,19.0,19.0,83.0,17.0
14781,19.0,19.0,83.0,18.0
14782,18.5,18.5,91.0,16.0
14783,17.5,17.5,91.0,16.5
14784,17.0,17.0,94.0,11.0
14785,17.0,17.0,88.0,12.0
14786,17.0,17.0,88.0,16.0
14787,16.0,16.0,85.5,24.0
14788,16.0,16.0,83.0,19.0
14789,16.0,16.0,85.5,17.0
14790,16.0,16.0,83.0,23.0
14791,16.5,16.5,80.0,20.0
14792,17.5,17.5,68.5,20.5
14793,18.0,18.0,66.0,17.0
14794,18.0,18.0,62.0,17.5
14795,17.0,17.0,66.0,19.5
14796,16.5,16.5,66.0,20.0
14797,16.0,16.0,68.0,20.0
14798,15.5,15.5,70.0,22.0
14799,15.0,15.0,72.0,20.0
14800,15.0,15.0,74.5,19.0
14801,15.0,15.0,74.5,20.5
14802,15.0,15.0,74.5,20.5
14803,15.0,15.0,77.0,19.5
14804,15.0,15.0,72.0,22.0
14805,15.0,15.0,72.0,25.0
14806,15.0,15.0,72.0,24.0
14807,14.5,14.5,79.5,24.0
14808,14.0,14.0,82.0,20.0
14809,14.5,14.5,79.5,22.0
14810,15.0,15.0,77.0,22.0
14811,15.0,15.0,82.0,25.0
14812,16.0,16.0,77.0,23.0
14813,16.0,16.0,77.0,24.0
14814,16.0,16.0,83.0,20.0
14815,16.0,16.0,83.0,22.0
14816,16.0,16.0,83.0,20.5
14817,16.0,16.0,83.0,17.0
14818,16.0,16.0,88.0,16.0
14819,16.0,16.0,88.0,19.0
14820,16.0,16.0,88.0,17.0
14821,16.0,16.0,88.0,15.0
14822,16.0,16.0,88.0,12.0
14835,17.5,17.5,75.0,11.0
14836,18.0,18.0,73.0,11.0
14839,19.0,19.0,64.0,11.0
14849,18.0,18.0,70.5,11.0
14865,19.0,19.0,68.0,13.0
14907,21.0,21.0,57.0,11.0
14908,21.5,21.5,55.0,12.0
14909,22.5,22.0,47.0,12.0
14910,22.0,22.0,51.5,14.0
14911,22.5,22.5,50.0,16.0
14912,22.0,21.0,47.0,18.0
14913,21.0,21.0,50.0,13.0
14914,20.0,20.0,53.0,14.0
14927,16.0,16.0,80.0,11.0
14928,16.0,16.0,74.5,13.0
14929,17.0,17.0,68.0,13.0
14930,18.5,18.5,62.0,14.0
14931,19.0,19.0,60.0,16.0
14932,20.0,20.0,56.0,17.0
14933,19.0,19.0,62.0,16.0
14934,19.0,19.0,64.0,17.0
14935,19.0,19.0,73.0,11.0
14936,19.0,19.0,70.5,14.0
14937,20.0,20.0,64.0,16.0
14938,19.0,19.0,68.0,15.0
14941,16.5,16.5,80.0,12.0
14942,16.5,16.5,61.0,12.0
14943,16.0,16.0,59.0,13.0
14944,16.0,16.0,59.0,12.0
14954,16.5,16.5,53.5,12.0
14959,20.0,20.0,38.0,12.0
14960,19.0,19.0,43.0,15.0
14961,19.0,19.0,43.0,15.0
14962,18.0,18.0,46.0,15.0
14963,16.5,16.5,52.0,12.0
14964,15.5,15.5,59.0,12.0
14965,14.5,14.5,65.0,12.0
14971,15.5,15.5,74.5,14.0
14972,16.5,16.5,75.0,12.0
14973,16.0,16.0,77.0,14.0
14974,16.0,16.0,77.0,13.0
14976,17.0,17.0,77.0,11.0
14977,19.0,19.0,64.0,17.0
14978,20.0,20.0,60.0,19.0
14979,21.0,21.0,53.0,22.0
14980,22.0,21.0,45.5,24.0
14981,23.0,22.0,41.0,24.0
14982,22.0,21.0,44.0,28.0
14983,22.0,21.0,47.0,22.0
14984,21.0,21.0,50.0,20.5
14985,21.0,21.0,50.0,13.0
14986,20.5,20.5,56.5,15.0
14987,20.0,20.0,60.0,13.0
14988,20.0,20.0,56.0,14.0
14989,20.0,20.0,60.0,15.0
14990,20.0,20.0,60.0,17.0
14991,20.0,20.0,58.0,20.0
14992,20.0,20.0,56.0,19.5
14993,19.5,19.5,58.0,20.5
14994,19.0,19.0,62.0,19.5
14995,19.0,19.0,64.0,18.5
14996,19.0,19.0,68.0,17.0
14997,19.0,19.0,70.5,17.0
14998,16.5,16.5,83.0,16.5
14999,16.0,16.0,85.5,17.5
15000,16.5,16.5,83.0,21.0
15001,16.0,16.0,80.0,19.5
15002,17.0,17.0,73.0,22.0
15003,17.5,17.5,64.0,25.0
15004,18.5,18.5,54.0,25.0
15005,19.5,19.5,47.5,28.5
15006,20.0,20.0,44.5,29.0
15007,20.0,20.0,41.5,28.0
15008,19.5,19.5,46.0,26.0
15009,18.0,18.0,52.0,24.0
15010,17.0,17.0,52.0,20.0
15011,17.0,17.0,52.0,17.0
15012,16.0,16.0,57.0,16.0
15013,15.5,15.5,61.0,11.0
15014,14.5,14.5,67.5,11.0
15025,15.5,15.5,70.0,12.0
15027,17.0,17.0,64.0,12.0
15029,18.0,18.0,60.0,16.0
15030,18.0,18.0,56.0,19.0
15031,19.0,19.0,49.0,16.0
15032,18.5,18.5,50.5,17.0
15033,18.5,18.5,54.0,16.0
15034,17.5,17.5,62.0,15.0
15044,15.5,15.5,63.5,11.0
15045,14.5,14.5,70.0,13.0
15048,17.0,17.0,73.0,14.0
15049,18.0,18.0,66.0,21.5
15050,19.0,19.0,64.0,23.0
15051,19.0,19.0,64.0,27.0
15052,18.5,18.5,70.5,23.0
15053,18.0,18.0,78.0,20.0
15054,19.0,19.0,78.0,22.0
15055,19.0,19.0,80.5,20.5
15056,20.0,20.0,73.0,19.5
15057,19.0,19.0,78.0,21.0
15058,19.0,19.0,78.0,18.0
15059,19.0,19.0,78.0,19.0
15060,18.5,18.5,80.5,16.0
15061,18.0,18.0,83.0,12.0
15062,18.0,18.0,83.0,11.0
15063,17.5,17.5,85.5,15.0
15064,17.0,17.0,83.0,15.0
15065,16.0,16.0,91.0,15.0
15066,15.5,15.5,88.0,20.5
15067,14.5,14.5,85.0,25.0
15068,14.0,14.0,82.0,22.0
15069,14.0,14.0,88.0,20.5
15070,14.0,14.0,82.0,19.5
15071,14.0,14.0,82.0,15.0
15072,14.5,14.5,79.5,23.0
15073,16.5,16.5,70.0,24.0
15074,18.5,18.5,62.0,21.0
15075,20.0,20.0,60.5,23.0
15076,21.0,21.0,57.0,25.0
15077,21.5,21.5,58.5,25.0
15078,21.5,21.5,62.5,25.0
15079,23.5,23.5,59.0,26.0
15080,22.5,22.5,65.0,20.0
15081,22.0,22.0,65.0,18.0
15082,20.5,20.5,71.0,20.5
15083,19.0,19.0,78.0,18.5
15084,18.5,18.5,80.5,17.0
15085,17.5,17.5,85.5,21.5
15086,17.0,17.0,88.0,24.0
15087,17.5,17.5,85.5,26.0
15088,18.0,18.0,83.0,21.0
15089,18.0,18.0,83.0,25.0
15090,19.0,19.0,78.0,24.0
15091,18.5,18.5,85.5,22.0
15092,18.0,18.0,88.0,20.0
15093,18.0,18.0,83.0,25.0
15094,18.0,18.0,83.0,26.0
15095,18.0,18.0,83.0,24.0
15096,18.5,18.5,80.5,24.0
15097,18.5,18.5,80.5,25.0
15098,16.5,16.5,77.0,31.0
