,cnt,t_real,t_feels_like,humidity,wind_speed,is_weekend,season
15931,53,5.0,4.0,81.0,6.0,0.0,2.0
15932,126,4.5,2.5,84.0,9.0,0.0,2.0
15933,735,4.0,2.0,87.0,8.0,0.0,2.0
15934,2437,4.0,2.0,87.0,8.0,0.0,2.0
15935,4656,5.0,3.0,81.0,8.0,0.0,2.0
15936,2275,6.5,4.5,78.5,9.0,0.0,2.0
15937,1063,8.5,7.0,68.5,10.0,0.0,2.0
15938,1056,10.0,8.0,58.0,14.0,0.0,2.0
15939,1328,11.0,11.0,52.0,17.0,0.0,2.0
15940,1290,11.5,11.5,52.5,17.0,0.0,2.0
15941,1276,11.0,11.0,54.0,14.0,0.0,2.0
15942,1298,11.0,11.0,58.0,10.0,0.0,2.0
15943,1931,10.5,10.5,60.0,6.0,0.0,2.0
15944,3268,10.5,10.0,62.5,8.0,0.0,2.0
15945,3102,10.0,9.0,67.0,7.0,0.0,2.0
15946,1784,10.0,8.0,71.0,13.0,0.0,2.0
15947,999,10.0,8.0,71.0,16.0,0.0,2.0
15948,640,9.0,7.0,76.0,14.0,0.0,2.0
15949,658,9.0,8.0,76.0,7.0,0.0,2.0
15950,463,8.5,7.5,79.0,6.5,0.0,2.0
15951,264,8.5,7.0,79.0,9.0,0.0,2.0
15952,170,8.5,7.0,79.0,8.0,0.0,2.0
15953,115,9.0,8.0,76.0,7.0,0.0,2.0
15954,51,9.0,7.5,76.0,10.0,0.0,2.0
15955,55,9.0,7.5,76.0,10.0,0.0,2.0
15956,132,9.0,7.0,76.0,11.0,0.0,2.0
15957,629,9.0,7.5,76.0,11.0,0.0,2.0
15958,2108,10.0,8.0,71.0,11.0,0.0,2.0
15959,4163,10.0,8.0,71.0,11.0,0.0,2.0
15960,2195,10.5,9.5,71.5,12.0,0.0,2.0
15961,1101,11.0,11.0,72.0,13.0,0.0,2.0
15962,1080,12.0,12.0,72.0,13.0,0.0,2.0
15963,781,11.5,11.5,77.0,14.0,0.0,2.0
15964,477,11.0,11.0,82.0,7.5,0.0,2.0
15965,368,10.0,10.0,88.0,6.0,0.0,2.0
15966,520,9.5,9.0,84.5,4.5,0.0,2.0
15967,745,9.5,8.5,84.5,7.0,0.0,2.0
15968,1648,9.0,8.5,87.0,5.0,0.0,2.0
15969,1836,9.0,8.5,87.0,5.0,0.0,2.0
15970,1244,9.5,8.5,91.0,7.5,0.0,2.0
15971,714,9.0,7.5,84.5,10.0,0.0,2.0
15972,576,8.0,7.0,87.0,7.0,0.0,2.0
15973,493,8.0,6.0,82.0,9.0,0.0,2.0
15974,467,7.0,5.0,87.0,13.0,0.0,2.0
15975,308,6.5,4.5,87.0,11.0,1.0,2.0
15976,303,6.0,3.5,87.0,13.0,1.0,2.0
15977,190,5.0,2.0,93.0,13.0,1.0,2.0
15978,148,5.0,2.0,90.0,14.0,1.0,2.0
15979,100,5.0,2.0,87.0,15.0,1.0,2.0
15980,85,5.5,2.5,90.0,13.0,1.0,2.0
15981,117,6.0,3.5,84.0,12.0,1.0,2.0
15982,278,6.5,3.5,78.5,16.0,1.0,2.0
15983,519,6.5,3.5,84.0,15.0,1.0,2.0
15984,987,7.0,4.0,81.0,17.5,1.0,2.0
15985,1215,8.0,5.0,82.0,19.0,1.0,2.0
15986,1449,8.5,5.5,79.0,18.0,1.0,2.0
15987,1613,9.0,6.0,68.5,20.0,1.0,2.0
15988,1761,10.0,7.0,60.0,24.0,1.0,2.0
15989,1745,10.0,7.0,58.0,22.0,1.0,2.0
15990,1586,9.0,6.0,58.0,24.0,1.0,2.0
15991,1495,9.0,6.0,58.0,19.5,1.0,2.0
15992,1269,8.0,5.0,62.0,22.0,1.0,2.0
15993,985,8.0,5.0,62.0,19.5,1.0,2.0
15994,972,7.0,4.5,66.0,15.0,1.0,2.0
15995,762,6.5,3.5,68.5,16.0,1.0,2.0
15996,656,6.0,3.0,71.0,18.0,1.0,2.0
15997,456,6.0,3.0,71.0,17.0,1.0,2.0
15998,421,5.0,2.0,70.0,17.0,1.0,2.0
15999,342,5.0,1.0,70.0,19.5,1.0,2.0
16000,282,5.0,1.5,68.0,18.0,1.0,2.0
16001,182,4.0,0.0,72.5,19.0,1.0,2.0
16002,137,4.0,0.0,70.0,17.0,1.0,2.0
16003,78,4.0,0.5,72.5,16.0,1.0,2.0
16004,49,4.0,0.0,70.0,18.0,1.0,2.0
16005,97,4.0,0.5,70.0,16.0,1.0,2.0
16006,159,3.5,-0.5,75.0,16.0,1.0,2.0
16007,370,4.5,1.0,72.5,17.0,1.0,2.0
16008,650,5.0,1.0,70.0,20.5,1.0,2.0
16009,1184,6.5,3.0,66.0,20.5,1.0,2.0
16010,1471,7.0,3.0,63.5,22.0,1.0,2.0
16011,1507,8.0,4.5,62.0,22.0,1.0,2.0
16012,1489,7.5,4.5,64.0,18.5,1.0,2.0
16013,1406,8.0,5.0,62.0,19.5,1.0,2.0
16014,939,6.5,3.0,76.0,20.5,1.0,2.0
16015,353,4.5,1.5,90.0,16.0,1.0,2.0
16016,544,5.5,2.5,87.0,15.0,1.0,2.0
16017,616,6.0,3.0,87.0,15.0,1.0,2.0
16018,516,6.0,3.0,81.0,17.0,1.0,2.0
16019,400,6.0,2.0,81.0,20.0,1.0,2.0
16020,248,7.0,3.0,81.0,24.0,1.0,2.0
16021,223,7.0,3.0,81.0,26.0,1.0,2.0
16022,164,7.0,3.0,81.0,23.0,1.0,2.0
16023,118,7.0,3.0,81.0,23.0,0.0,2.0
16024,63,7.0,3.0,81.0,22.0,0.0,2.0
16025,28,7.0,3.5,81.0,21.0,0.0,2.0
16026,17,7.0,3.5,81.0,20.5,0.0,2.0
16027,42,6.5,3.0,81.0,20.5,0.0,2.0
16028,119,6.0,2.5,81.0,19.5,0.0,2.0
16029,594,6.0,2.0,81.0,20.0,0.0,2.0
16030,1811,6.0,2.0,81.0,20.0,0.0,2.0
16031,2905,7.0,3.5,78.5,21.0,0.0,2.0
16032,1578,7.5,4.0,73.5,23.0,0.0,2.0
16033,650,8.0,5.0,71.0,22.0,0.0,2.0
16034,558,9.0,6.0,66.0,19.5,0.0,2.0
16035,445,8.5,5.5,68.5,19.0,0.0,2.0
16036,472,9.0,6.0,66.0,19.0,0.0,2.0
16037,409,8.5,5.5,68.5,19.5,0.0,2.0
16038,520,8.0,5.0,71.0,18.0,0.0,2.0
16039,855,8.0,5.5,68.5,13.0,0.0,2.0
16040,2082,6.5,5.0,73.5,8.5,0.0,2.0
16041,1832,6.0,4.5,76.0,6.5,0.0,2.0
16042,949,5.5,3.5,78.5,8.0,0.0,2.0
16043,540,5.0,3.0,81.0,9.0,0.0,2.0
16044,313,5.0,3.0,81.0,9.0,0.0,2.0
16045,189,4.5,2.0,84.0,10.0,0.0,2.0
16046,104,4.0,1.0,84.0,11.0,0.0,2.0
16047,41,4.0,1.5,81.0,11.0,0.0,2.0
16048,20,3.0,0.0,87.0,9.0,0.0,2.0
16049,24,4.0,1.0,81.0,12.0,0.0,2.0
16050,35,3.0,0.0,87.0,11.0,0.0,2.0
16051,34,3.0,0.0,84.0,11.0,0.0,2.0
16052,121,3.0,0.0,81.0,11.0,0.0,2.0
16053,661,3.0,0.0,81.0,11.0,0.0,2.0
16054,2166,3.0,0.0,84.0,10.0,0.0,2.0
16055,4188,3.0,-0.5,81.0,13.0,0.0,2.0
16056,1964,4.0,2.0,75.0,9.0,0.0,2.0
16057,833,5.5,2.5,70.5,13.0,0.0,2.0
16058,788,6.0,3.0,68.5,15.0,0.0,2.0
16059,983,6.0,3.5,68.5,13.0,0.0,2.0
16060,1024,6.5,4.0,61.5,13.0,0.0,2.0
16061,918,6.5,3.5,59.0,16.0,0.0,2.0
16062,1051,6.0,3.0,66.0,13.0,0.0,2.0
16063,1564,6.0,4.0,66.0,8.0,0.0,2.0
16064,3043,6.0,4.0,66.0,8.0,0.0,2.0
16065,2949,6.0,4.0,66.0,9.0,0.0,2.0
16066,1617,5.5,3.5,68.0,9.0,0.0,2.0
16067,969,5.5,3.5,68.0,8.0,0.0,2.0
16068,599,5.5,4.0,68.0,7.5,0.0,2.0
16069,370,5.0,2.0,73.0,13.0,0.0,2.0
16070,185,5.0,2.0,84.0,13.0,0.0,2.0
16071,91,5.0,1.0,87.0,19.5,0.0,2.0
16072,45,5.0,1.0,93.0,22.0,0.0,2.0
16073,26,5.0,0.5,93.0,25.0,0.0,2.0
16074,20,6.0,2.0,93.0,22.0,0.0,2.0
16075,24,7.0,4.0,93.0,17.0,0.0,2.0
16076,69,7.5,4.5,93.0,15.0,0.0,2.0
16077,184,8.0,6.0,93.0,11.0,0.0,2.0
16078,736,8.0,6.0,93.0,12.0,0.0,2.0
16079,1619,8.0,6.0,93.0,11.0,0.0,2.0
16080,1208,8.0,7.0,93.0,6.5,0.0,2.0
16081,575,8.0,6.0,93.0,11.0,0.0,2.0
16082,555,8.0,4.5,84.5,26.5,0.0,2.0
16083,724,8.0,5.0,82.0,22.0,0.0,2.0
16084,826,8.5,5.0,76.5,25.0,0.0,2.0
16085,774,9.0,6.0,71.0,25.0,0.0,2.0
16086,944,9.0,6.0,76.0,20.5,0.0,2.0
16087,1431,9.0,6.0,73.5,21.0,0.0,2.0
16088,2704,9.0,6.0,76.0,22.0,0.0,2.0
16089,2500,9.0,6.0,76.0,23.0,0.0,2.0
16090,1426,8.0,5.0,82.0,19.0,0.0,2.0
16091,856,8.0,4.5,82.0,22.0,0.0,2.0
16092,579,8.0,5.0,82.0,20.0,0.0,2.0
16093,466,7.5,4.5,84.5,20.0,0.0,2.0
16094,318,7.0,4.5,84.0,15.0,0.0,2.0
16095,69,6.5,3.0,87.0,18.5,0.0,2.0
16096,63,6.0,3.0,87.0,18.0,0.0,2.0
16097,44,6.0,3.0,87.0,18.0,0.0,2.0
16098,26,6.0,3.5,87.0,12.0,0.0,2.0
16099,51,6.0,3.0,87.0,14.0,0.0,2.0
16100,129,6.0,3.0,87.0,14.0,0.0,2.0
16101,616,6.0,3.0,87.0,17.0,0.0,2.0
16102,2115,7.0,4.0,84.0,17.0,0.0,2.0
16103,4289,7.5,4.5,84.5,17.0,0.0,2.0
16104,2108,8.0,5.0,87.0,19.0,0.0,2.0
16105,906,9.0,6.0,82.0,19.5,0.0,2.0
16106,872,10.5,9.0,74.0,19.5,0.0,2.0
16107,1146,11.0,11.0,72.0,21.0,0.0,2.0
16108,1010,11.0,11.0,67.0,22.0,0.0,2.0
16109,744,10.5,9.0,67.0,20.5,0.0,2.0
16110,958,9.5,7.5,69.0,16.0,0.0,2.0
16111,1472,9.0,7.0,71.0,14.5,0.0,2.0
16112,2802,9.5,6.5,69.0,21.0,0.0,2.0
16113,2582,9.0,6.0,73.5,20.5,0.0,2.0
16114,1546,8.5,5.5,73.5,22.0,0.0,2.0
16115,771,8.0,5.0,76.0,22.0,0.0,2.0
16116,602,8.0,5.0,76.0,18.0,0.0,2.0
16117,493,8.0,5.0,76.0,16.0,0.0,2.0
16118,416,7.5,4.5,78.5,16.0,0.0,2.0
16119,147,7.0,4.5,78.5,14.0,0.0,2.0
16120,146,7.0,5.0,76.0,11.0,0.0,2.0
16121,79,6.0,3.0,81.0,15.0,0.0,2.0
16122,58,6.0,3.0,81.0,16.0,0.0,2.0
16123,49,6.0,3.0,81.0,13.0,0.0,2.0
16124,122,6.0,4.0,81.0,9.0,0.0,2.0
16125,624,5.0,2.5,87.0,9.0,0.0,2.0
16126,1967,5.0,3.5,87.0,6.5,0.0,2.0
16127,3971,5.5,5.5,84.0,4.0,0.0,2.0
16128,2193,6.5,6.0,78.5,5.0,0.0,2.0
16129,1107,8.0,7.0,73.5,6.5,0.0,2.0
16130,1052,9.5,9.5,64.0,4.0,0.0,2.0
16131,1377,10.5,10.5,58.0,2.0,0.0,2.0
16132,1354,11.0,11.0,52.0,5.5,0.0,2.0
16133,1291,10.0,9.0,58.0,7.0,0.0,2.0
16134,1464,10.0,9.0,58.0,8.0,0.0,2.0
16135,1857,9.0,8.0,64.0,8.0,0.0,2.0
16136,2915,8.0,6.0,71.0,10.0,0.0,2.0
16137,2384,7.5,5.5,73.5,10.0,0.0,2.0
16138,1313,7.5,4.5,73.5,15.0,0.0,2.0
16139,812,7.0,4.0,76.0,16.0,0.0,2.0
16140,530,6.0,3.5,81.0,14.0,0.0,2.0
16141,545,6.0,5.0,81.0,6.0,0.0,2.0
16142,457,6.0,3.5,84.0,13.0,0.0,2.0
16143,327,7.0,4.5,81.0,14.0,1.0,2.0
16144,314,7.0,5.0,81.0,12.0,1.0,2.0
16145,221,8.0,5.5,76.0,14.0,1.0,2.0
16146,170,8.0,6.0,76.0,13.0,1.0,2.0
16147,109,8.5,6.5,73.5,14.0,1.0,2.0
16148,97,9.0,6.0,73.5,17.0,1.0,2.0
16149,97,9.0,6.5,76.0,16.0,1.0,2.0
16150,121,9.0,6.5,79.0,16.0,1.0,2.0
16151,179,9.0,7.0,82.0,11.0,1.0,2.0
16152,221,9.0,7.0,87.0,14.0,1.0,2.0
16153,407,9.0,7.0,87.0,13.0,1.0,2.0
16154,536,10.0,8.0,88.0,11.0,1.0,2.0
16155,648,10.0,8.5,88.0,10.0,1.0,2.0
16156,765,10.0,9.5,94.0,6.5,1.0,2.0
16157,630,10.0,9.0,94.0,7.0,1.0,2.0
16158,693,10.0,9.0,94.0,7.0,1.0,2.0
16159,691,10.0,10.0,94.0,6.0,1.0,2.0
16160,591,10.0,10.0,94.0,4.0,1.0,2.0
16161,612,10.0,10.0,94.0,4.0,1.0,2.0
16162,497,10.0,10.0,94.0,3.0,1.0,2.0
16163,357,10.5,9.5,94.0,11.0,1.0,2.0
16164,382,11.0,11.0,88.0,13.0,1.0,2.0
16165,325,10.0,8.0,88.0,11.0,1.0,2.0
16166,275,10.0,8.0,88.0,13.0,1.0,2.0
16167,295,9.5,7.5,87.5,13.0,1.0,2.0
16168,236,9.0,8.0,87.0,8.0,1.0,2.0
16169,182,9.0,7.5,87.0,9.0,1.0,2.0
16170,108,8.0,7.0,87.0,6.5,1.0,2.0
16171,76,8.0,7.0,87.0,7.0,1.0,2.0
16172,101,7.0,5.0,90.0,9.0,1.0,2.0
16173,163,7.0,6.0,87.0,7.0,1.0,2.0
16174,336,8.0,6.0,87.0,10.0,1.0,2.0
16175,687,8.5,7.0,84.5,9.0,1.0,2.0
16176,1129,9.0,8.0,79.0,9.0,1.0,2.0
16177,1593,9.5,8.0,79.0,9.0,1.0,2.0
16178,1923,10.0,8.0,76.0,13.0,1.0,2.0
16179,2040,10.0,8.0,76.0,15.0,1.0,2.0
16180,1997,10.5,9.5,74.0,15.0,1.0,2.0
16181,1948,10.0,8.5,76.0,10.0,1.0,2.0
16182,1610,10.0,9.0,76.0,8.0,1.0,2.0
16183,1182,9.0,8.5,82.0,5.0,1.0,2.0
16184,857,8.0,8.0,87.0,4.0,1.0,2.0
16185,694,8.0,7.5,84.5,3.0,1.0,2.0
16186,520,8.0,7.0,82.0,6.0,1.0,2.0
16187,406,7.5,7.5,87.0,2.0,1.0,2.0
16188,394,7.0,7.0,87.0,4.0,1.0,2.0
16189,292,7.0,6.5,87.0,5.5,1.0,2.0
16190,130,7.0,6.0,87.0,7.0,0.0,2.0
16191,73,7.0,5.5,87.0,8.0,0.0,2.0
16192,33,7.0,5.5,87.0,9.0,0.0,2.0
16193,33,7.0,5.5,87.0,7.5,0.0,2.0
16194,46,7.5,5.5,87.0,9.0,0.0,2.0
16195,123,8.0,7.0,87.0,7.0,0.0,2.0
16196,643,8.5,7.5,79.0,6.5,0.0,2.0
16197,1763,9.0,7.5,82.0,10.0,0.0,2.0
16198,3642,10.0,9.0,82.0,8.0,0.0,2.0
16199,2047,10.0,8.5,85.0,9.0,0.0,2.0
16200,891,11.0,11.0,82.0,15.0,0.0,2.0
16201,693,12.0,12.0,82.0,15.0,0.0,2.0
16202,698,12.0,12.0,85.0,21.0,0.0,2.0
16203,774,12.5,12.5,85.0,20.0,0.0,2.0
16204,741,13.0,13.0,82.0,18.0,0.0,2.0
16205,874,13.0,13.0,82.0,19.0,0.0,2.0
16206,1402,13.0,13.0,82.0,19.5,0.0,2.0
16207,2953,13.0,13.0,88.0,19.0,0.0,2.0
16208,2851,13.0,13.0,88.0,19.0,0.0,2.0
16209,1627,13.0,13.0,88.0,19.0,0.0,2.0
16210,1041,13.0,13.0,88.0,19.0,0.0,2.0
16211,735,13.0,13.0,88.0,18.5,0.0,2.0
16212,519,13.0,13.0,88.0,18.0,0.0,2.0
16213,286,13.0,13.0,88.0,18.0,0.0,2.0
16214,120,13.0,13.0,88.0,17.0,0.0,2.0
16215,83,13.0,13.0,88.0,19.0,0.0,2.0
16216,59,13.0,13.0,88.0,17.0,0.0,2.0
16217,40,13.0,13.0,88.0,19.5,0.0,2.0
16218,37,13.0,13.0,94.0,16.0,0.0,2.0
16219,134,13.0,13.0,94.0,18.0,0.0,2.0
16220,723,13.0,13.0,94.0,20.0,0.0,2.0
16221,2305,13.0,13.0,94.0,17.5,0.0,2.0
16222,4480,14.0,14.0,88.0,19.0,0.0,2.0
16223,2283,14.5,14.5,85.0,21.0,0.0,2.0
16224,988,15.0,15.0,85.0,16.0,0.0,2.0
16225,874,15.0,15.0,85.0,14.0,0.0,2.0
16226,1206,16.0,16.0,83.0,12.0,0.0,2.0
16227,1157,16.0,16.0,80.0,13.0,0.0,2.0
16228,1162,16.0,16.0,83.0,14.0,0.0,2.0
16229,1222,16.0,16.0,83.0,14.0,0.0,2.0
16230,1697,15.5,15.5,85.5,15.0,0.0,2.0
16231,3308,15.0,15.0,88.0,14.0,0.0,2.0
16232,2400,15.0,15.0,88.0,15.0,0.0,2.0
16233,1500,14.5,14.5,88.0,18.0,0.0,2.0
16234,994,14.0,14.0,88.0,18.0,0.0,2.0
16235,716,14.0,14.0,88.0,18.0,0.0,2.0
16236,640,14.0,14.0,88.0,18.0,0.0,2.0
16237,370,14.0,14.0,88.0,21.0,0.0,2.0
16238,133,14.0,14.0,88.0,17.0,0.0,2.0
16239,107,14.0,14.0,88.0,19.5,0.0,2.0
16240,43,14.0,14.0,88.0,18.0,0.0,2.0
16241,38,14.0,14.0,88.0,20.5,0.0,2.0
16242,40,14.0,14.0,88.0,23.0,0.0,2.0
16243,115,14.0,14.0,88.0,23.0,0.0,2.0
16244,685,14.0,14.0,88.0,23.0,0.0,2.0
16245,2248,14.0,14.0,85.0,23.0,0.0,2.0
16246,4596,14.0,14.0,82.0,22.0,0.0,2.0
16247,2376,13.5,13.5,74.5,30.5,0.0,2.0
16248,1096,13.5,13.5,69.5,26.0,0.0,2.0
16249,1059,14.0,14.0,67.0,28.0,0.0,2.0
16250,1279,14.0,14.0,67.0,25.0,0.0,2.0
16251,1255,13.5,13.5,69.5,25.0,0.0,2.0
16252,1173,14.0,14.0,67.0,29.5,0.0,2.0
16253,1265,14.0,14.0,67.0,29.0,0.0,2.0
16254,1566,13.0,13.0,72.0,30.5,0.0,2.0
16255,2897,13.0,13.0,72.0,19.5,0.0,2.0
16256,1632,11.0,11.0,88.0,25.5,0.0,2.0
16257,1235,11.0,11.0,88.0,16.0,0.0,2.0
16258,930,11.0,11.0,88.0,17.0,0.0,2.0
16259,696,11.0,11.0,82.0,17.5,0.0,2.0
16260,585,11.0,11.0,82.0,17.0,0.0,2.0
16261,390,10.5,9.0,79.5,19.5,0.0,2.0
16262,173,10.0,8.0,76.0,16.0,0.0,2.0
16263,118,9.0,6.5,82.0,16.0,0.0,2.0
16264,71,9.0,6.0,82.0,18.5,0.0,2.0
16265,56,9.5,7.0,76.5,19.0,0.0,2.0
16266,40,9.0,6.0,76.0,17.0,0.0,2.0
16267,126,8.5,5.5,79.0,18.0,0.0,2.0
16268,639,9.0,6.0,73.5,18.0,0.0,2.0
16269,2231,9.0,6.0,71.0,18.0,0.0,2.0
16270,4532,9.0,6.0,71.0,17.0,0.0,2.0
16271,2108,10.0,7.5,67.0,19.5,0.0,2.0
16272,1018,10.0,8.0,71.0,18.0,0.0,2.0
16273,907,11.5,11.5,74.5,27.0,0.0,2.0
16274,1139,12.5,12.5,69.5,25.0,0.0,2.0
16275,1092,13.5,13.5,63.0,30.5,0.0,2.0
16276,930,13.0,13.0,67.0,37.0,0.0,2.0
16277,1113,12.0,12.0,65.0,31.5,0.0,2.0
16278,1420,11.0,8.5,67.0,39.0,0.0,2.0
16279,2651,10.0,6.0,67.0,33.0,0.0,2.0
16280,2761,10.0,7.0,67.0,27.0,0.0,2.0
16281,1637,10.0,7.5,67.0,21.5,0.0,2.0
16282,960,9.5,6.5,64.0,24.0,0.0,2.0
16283,710,9.0,6.5,66.0,15.0,0.0,2.0
16284,591,9.0,6.0,66.0,18.5,0.0,2.0
16285,439,9.0,6.0,66.0,18.0,0.0,2.0
16286,206,8.0,4.5,71.0,23.5,0.0,2.0
16287,112,7.0,2.5,73.5,29.5,0.0,2.0
16288,82,6.0,2.0,78.5,23.0,0.0,2.0
16289,62,6.0,2.0,76.0,23.0,0.0,2.0
16290,40,5.5,1.5,78.5,23.0,0.0,2.0
16291,117,5.0,1.5,81.0,18.0,0.0,2.0
16292,567,5.0,0.0,76.0,26.0,0.0,2.0
16293,1935,5.0,1.0,76.0,24.0,0.0,2.0
16294,3927,5.0,0.5,76.0,24.0,0.0,2.0
16295,2184,6.5,3.0,73.5,22.0,0.0,2.0
16296,1089,7.0,4.0,66.0,19.0,0.0,2.0
16297,944,7.0,3.5,66.0,20.5,0.0,2.0
16298,1208,7.5,4.0,61.5,21.0,0.0,2.0
16299,1280,8.0,5.0,62.0,22.0,0.0,2.0
16300,1182,8.0,5.0,64.0,21.0,0.0,2.0
16301,1245,7.5,4.0,64.0,22.0,0.0,2.0
16302,1659,6.5,3.5,71.0,16.5,0.0,2.0
16303,2774,6.0,4.0,73.5,11.0,0.0,2.0
16304,2256,6.0,4.0,71.0,9.0,0.0,2.0
16305,1322,6.0,3.0,71.0,13.0,0.0,2.0
16306,760,6.0,3.5,71.0,13.0,0.0,2.0
16307,617,6.0,3.5,71.0,12.0,0.0,2.0
16308,526,5.0,2.0,76.0,11.0,0.0,2.0
16309,500,5.0,2.0,76.0,11.0,0.0,2.0
16310,320,4.5,2.0,78.5,10.0,1.0,2.0
16311,298,4.0,0.5,81.0,16.0,1.0,2.0
16312,229,4.0,0.0,84.0,17.0,1.0,2.0
16313,132,4.0,0.0,84.0,18.5,1.0,2.0
16314,87,4.0,0.0,81.0,17.0,1.0,2.0
16315,86,4.0,0.0,81.0,22.0,1.0,2.0
16316,103,4.0,-0.5,81.0,22.0,1.0,2.0
16317,254,4.0,0.0,81.0,17.0,1.0,2.0
16318,472,4.0,0.5,84.0,16.0,1.0,2.0
16319,882,5.0,1.5,81.0,18.0,1.0,2.0
16320,1270,6.5,3.5,73.5,18.0,1.0,2.0
16321,1600,7.0,4.0,68.5,18.5,1.0,2.0
16322,1876,8.0,5.0,66.0,19.0,1.0,2.0
16323,1826,8.0,5.0,64.0,15.0,1.0,2.0
16324,1776,8.0,5.0,62.0,16.0,1.0,2.0
16325,1703,8.0,5.5,66.0,16.0,1.0,2.0
16326,1371,6.5,3.5,78.5,17.0,1.0,2.0
16327,1114,6.0,3.0,81.0,14.0,1.0,2.0
16328,788,6.5,3.5,84.0,16.0,1.0,2.0
16329,670,6.0,3.0,87.0,13.0,1.0,2.0
16330,440,6.0,3.0,90.0,15.0,1.0,2.0
16331,254,6.0,3.0,93.0,16.0,1.0,2.0
16332,296,6.0,3.0,93.0,19.0,1.0,2.0
16333,222,7.0,4.0,90.0,17.0,1.0,2.0
16334,53,8.0,4.5,84.5,25.0,1.0,2.0
16335,66,8.0,4.0,87.0,28.0,1.0,2.0
16336,61,8.0,4.0,93.0,30.5,1.0,2.0
16337,53,9.0,5.5,87.0,27.0,1.0,2.0
16338,19,9.0,6.0,90.5,24.0,1.0,2.0
16339,24,9.5,6.5,91.0,22.0,1.0,2.0
16340,21,9.5,7.0,94.0,15.5,1.0,2.0
16341,119,9.0,6.0,97.0,22.5,1.0,2.0
16342,238,9.0,5.0,87.0,32.0,1.0,2.0
16343,432,9.0,5.0,87.0,29.0,1.0,2.0
16344,514,8.0,4.0,87.0,30.0,1.0,2.0
16345,776,7.5,3.0,81.5,31.5,1.0,2.0
16346,988,7.0,3.0,81.0,25.0,1.0,2.0
16347,1066,7.0,3.0,81.0,25.0,1.0,2.0
16348,1035,7.0,3.0,81.0,23.0,1.0,2.0
16349,1077,7.0,4.0,78.5,18.0,1.0,2.0
16350,899,7.0,5.0,76.0,12.0,1.0,2.0
16351,829,7.0,6.0,76.0,6.5,1.0,2.0
16352,743,7.0,7.0,78.5,4.0,1.0,2.0
16353,598,7.0,5.5,76.0,7.5,1.0,2.0
16354,473,7.0,5.5,78.5,10.0,1.0,2.0
16355,319,6.0,3.5,87.0,12.0,1.0,2.0
16356,118,6.0,3.0,87.0,14.0,1.0,2.0
16357,92,6.0,3.0,93.0,17.0,1.0,2.0
16358,52,6.0,3.0,93.0,15.0,0.0,2.0
16359,30,6.0,3.0,93.0,16.0,0.0,2.0
16360,15,6.0,3.5,93.0,10.0,0.0,2.0
16361,9,6.0,3.5,93.0,12.0,0.0,2.0
16362,28,6.5,5.0,90.0,9.5,0.0,2.0
16363,107,7.0,5.0,93.0,11.0,0.0,2.0
16364,448,7.0,5.0,93.0,11.0,0.0,2.0
16365,1511,8.0,5.5,93.0,13.0,0.0,2.0
16366,3321,8.5,6.0,93.5,15.0,0.0,2.0
16367,1736,9.5,7.5,97.0,16.0,0.0,2.0
16368,734,11.5,11.5,91.0,20.0,0.0,2.0
16369,577,12.0,12.0,94.0,21.0,0.0,2.0
16370,527,13.0,13.0,88.0,23.0,0.0,2.0
16371,283,13.0,13.0,88.0,26.0,0.0,2.0
16372,599,13.5,13.5,67.0,29.0,0.0,2.0
16373,843,12.0,12.0,74.5,20.5,0.0,2.0
16374,1296,12.0,12.0,77.0,18.0,0.0,2.0
16375,1834,12.0,12.0,74.5,20.0,0.0,2.0
16376,2364,12.0,12.0,77.0,19.0,0.0,2.0
16377,1251,12.0,12.0,79.5,12.0,0.0,2.0
16378,808,12.0,12.0,82.0,12.0,0.0,2.0
16379,492,11.0,11.0,88.0,15.0,0.0,2.0
16380,228,11.5,11.5,85.0,17.0,0.0,2.0
16381,137,11.5,11.5,77.0,20.5,0.0,2.0
16382,90,11.0,11.0,74.5,18.0,0.0,2.0
16383,54,10.5,9.5,74.0,18.0,0.0,2.0
16384,33,9.5,7.0,84.5,19.0,0.0,2.0
16385,24,10.0,7.0,82.0,24.0,0.0,2.0
16386,23,10.0,7.0,85.0,24.0,0.0,2.0
16387,100,11.0,11.0,74.5,30.0,0.0,2.0
16388,598,10.0,7.0,76.0,24.0,0.0,2.0
16389,2055,11.0,11.0,72.0,25.0,0.0,2.0
16390,4248,11.0,11.0,69.5,26.0,0.0,2.0
16391,2174,12.0,12.0,63.0,29.5,0.0,2.0
16392,992,12.0,12.0,63.0,30.0,0.0,2.0
16393,780,12.0,12.0,63.0,31.5,0.0,2.0
16394,983,12.0,12.0,65.0,23.0,0.0,2.0
16395,1033,11.0,11.0,74.5,20.0,0.0,2.0
16396,1001,11.0,11.0,77.0,22.0,0.0,2.0
16397,1136,11.0,11.0,74.5,19.5,0.0,2.0
16398,1544,10.0,7.5,76.0,19.5,0.0,2.0
16399,3114,10.0,8.0,76.0,17.0,0.0,2.0
16400,3036,10.0,8.0,76.0,16.0,0.0,2.0
16401,1639,10.0,8.0,76.0,14.0,0.0,2.0
16402,1099,9.5,8.5,79.0,9.0,0.0,2.0
16403,754,9.0,8.5,82.0,3.0,0.0,2.0
16404,571,8.5,7.5,87.0,8.0,0.0,2.0
16405,341,8.5,7.0,84.5,8.0,0.0,2.0
