,keywords,segments,visit count,popularity
197867,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],608,0.012549231999385747
197888,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],93,0.002053802560230521
197908,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],445,0.009184881973234636
197916,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],609,0.012569872183595265
197921,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",405,0.008359274604853993
197935,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],728,0.016077078105890527
197954,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],825,0.018219216260109455
197963,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],517,0.06909492332735491
197964,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],333,0.007353938199535089
197968,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],314,0.006934344128090145
197974,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],599,0.012363470341500104
198005,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],647,0.014288282327625234
198019,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],575,0.011868105920471718
198027,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']",['maleSegment'],669,0.05059018096765631
198037,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",246,0.005077485315540945
198047,"['صفحه اخبار', 'صفحه', 'اخبار']",['sarmayegozari'],26,0.0005741813609246617
198068,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],373,0.008237294139419185
198074,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",471,0.035617302295614536
198075,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",259,0.019585735232620305
198079,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],43,0.000949607635375402
198090,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",79,0.005974027348945962
198104,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",835,0.06314320046037822
198111,"['صفحه اخبار', 'صفحه', 'اخبار']",['sarmayegozari'],293,0.006470582259650995
198113,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],632,0.013957023850168698
198119,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],670,0.014796211993058589
198125,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],83,0.0017131352893898306
198130,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],926,0.019112810578011848
198139,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],864,0.017833119157021852
198156,"['صفحه اخبار', 'صفحه', 'اخبار']","['mohajerat', 'maleSegment']",736,0.016253749293867345
198158,"['صفحه اخبار', 'صفحه', 'اخبار']",['sarmayegozari'],742,0.01638625268484996
198171,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",852,0.0644287506493919
198182,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",382,0.02888706895313111
198197,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],672,0.014840379790052793
198203,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],8,0.00017667118797681897
198209,"['صفحه اخبار', 'صفحه', 'اخبار']",['sarmayegozari'],4,8.833559398840948e-05
198215,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",264,0.0054490086313122325
198237,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",856,0.06473123304680689
198246,"['نتایج زنده', 'فوتبال', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",216,0.016334049460409214
198254,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],978,0.021598052730166118
198258,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],661,0.014597456906584668
198283,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],871,0.017977600446488468
198295,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],630,0.013912856053174494
198300,"['صفحه اخبار', 'صفحه', 'اخبار']","['mohajerat', 'maleSegment']",590,0.013029500113290399
198301,"['صفحه اخبار', 'صفحه', 'اخبار']",['sarmayegozari'],453,0.010004006019187373
198313,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'laghari']",244,0.005388471233292978
198319,"['نتایج زنده', 'نتایج', 'زنده']","['javan', 'maleSegment', 'technology']",469,0.009680246394263018
198332,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],549,0.011331461131024302
198339,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],577,0.01190938628889075
198340,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],704,0.014530689683499288
198358,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],858,0.017709278051764758
198394,"['صفحه اخبار', 'صفحه', 'اخبار']",['sarmayegozari'],108,0.002385061037687056
198400,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],267,0.0055109291839407805
198416,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'laghari']",185,0.0040855212219639385
198420,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],66,0.0013622521578280581
198431,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],799,0.01649150718340331
198464,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],915,0.01888576855170717
198466,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],398,0.008214793315387383
198472,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],321,0.006625499131254646
198498,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],786,0.017357944218722464
198541,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],895,0.01847296486751685
198542,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'laghari']",432,0.009540244150748224
198585,"['صفحه اخبار', 'صفحه', 'اخبار']",['sarmayegozari'],366,0.008082706849939468
198606,"['صفحه اخبار', 'صفحه', 'اخبار']","['mazhabi', 'maleSegment']",18,0.00039751017294784274
198633,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'varzeshi']",26,0.0005741813609246617
198637,"['صفحه اخبار', 'صفحه', 'اخبار']","['mazhabi', 'maleSegment']",45,0.0009937754323696068
198642,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],36,0.0007950203458956855
198650,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],554,0.011434662052071883
198688,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],547,0.01129018076260527
198730,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],199,0.004107396657693691
198785,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'varzeshi']",778,0.017181273030745646
198789,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",857,0.11996886688915268
198798,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'technology']",894,0.018452324683307333
198828,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],275,0.005676050657616909
198845,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],72,0.0014860932630851545
198846,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],33,0.0006811260789140291
198860,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",432,0.008916559578510926
198869,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],234,0.004829803105026752
198916,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],820,0.018108796767623947
198943,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],906,0.020008012038374746
198969,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],459,0.010136509410169988
198974,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],933,0.01925729186747846
198976,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",528,0.010898017262624465
198981,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],106,0.0021878595262086993
199007,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],92,0.01229542155921983
199016,"['صفحه اخبار', 'صفحه', 'اخبار']","['femaleSegment', 'zibaievamode', 'salamat']",159,0.003511339861039277
199017,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],955,0.01971137592008781
199069,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],833,0.017193273446526856
199095,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari']",104,0.013899172197378936
199102,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],845,0.017440955657041048
199106,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],540,0.01192530518843528
199118,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],405,0.008359274604853993
199128,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],241,0.004974284394493364
199152,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],896,0.018493605051726366
199161,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari']",18,0.0024056259572386622
199162,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari']",604,0.08072211545400844
199192,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],518,0.07251327076847269
199194,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],922,0.019030249841173782
199205,"['صفحه اخبار', 'صفحه', 'اخبار']","['maleSegment', 'khanevadehvakhanedari']",72,0.001590040691791371
199214,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari']",192,0.025660010210545727
199224,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],76,0.0015686539999232184
199233,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],104,0.0022967254436986467
199245,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],523,0.010794816341576885
199248,"['صفحه اخبار', 'صفحه', 'اخبار']","['koodakvanozad', 'femaleSegment']",621,0.013714100966700572
199267,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],872,0.017998240630697982
199297,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],228,0.031917038098864425
199310,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],20,0.0026729177302651803
199319,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],309,0.04325598584451363
199321,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],472,0.06308085843425826
199324,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],309,0.006823924635604633
199347,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],576,0.08063251730239433
199362,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],583,0.012874912823810682
199373,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari']",281,0.03755449411022578
199385,"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",116,0.00239426136830386
199388,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],900,0.12598830828499114
199411,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],524,0.010815456525786402
199412,"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],105,0.002318809342195749
199436,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari']",346,0.04624147673358762
199462,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],721,0.10093063363719847
199466,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],371,0.051935180415257465
199471,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],894,0.11947942254285356
199482,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari']",431,0.05760137708721463
199485,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari']",43,0.005746773120070137
199490,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],700,0.014448128946661223
199491,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",4,0.0005599480368221829
199506,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari', 'technology']",623,0.08326138729776036
199508,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",742,0.10387036083051493
199509,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari', 'technology']",612,0.08179128254611451
199511,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",868,0.12150872399041368
199516,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']",['femaleSegment'],343,0.048015544157502185
199529,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],305,0.006295256183902391
199537,"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],337,0.006955742078606903
199550,"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['femaleSegment', 'khanevadehvakhanedari']",982,0.1374672430398459
199560,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],824,0.11012421048692542
199571,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],900,0.12028129786193312
199578,"['صفحه اخبار', 'صفحه', 'اخبار']","['mohajerat', 'maleSegment']",549,0.012124060274909202
199590,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']",['femaleSegment'],951,0.1270972380741093
199591,"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['femaleSegment', 'khanevadehvakhanedari', 'technology']",796,0.10638212566455418
