bookID,title,average_rating,isbn,isbn13,num_pages,ratings_count,text_reviews_count,publication_date,author,lang,publisher,num_pages_grp
31976,FINAL FANTASY X Official Strategy Guide,4.29,744001404,9780740000000.0,272,388,10,12/17/2001,Dan Birlew,eng,BradyGames,250-499
31978,Ultimate X-Men  Vol. 14: Phoenix?,3.7,078512019X,9780790000000.0,144,1409,28,10/4/2006,Robert Kirkman,eng,Marvel,<250
31979,Astonishing X-Men  Volume 1: Gifted,4.17,785115315,9780790000000.0,152,24262,557,5/10/2006,Joss Whedon,eng,Marvel,<250
31980,Cross-X,3.8,374131945,9780370000000.0,480,189,40,10/3/2006,Joe  Miller,eng,Farrar Straus Giroux,250-499
31981,Astonishing X-Men  Volume 3: Torn,4.24,785117598,9780790000000.0,152,8900,241,2/14/2007,Joss Whedon,eng,Marvel,<250
31983,X/1999  Volume 01: Prelude,3.96,1569319499,9781570000000.0,200,3138,68,4/30/2003,CLAMP,eng,VIZ Media LLC,<250
31985,X/1999  Volume 02: Overture,4.03,1569319502,9781570000000.0,192,1092,10,4/30/2003,CLAMP,en-US,VIZ Media LLC,<250
31992,鋼之鍊金術師 1,4.5,9861146091,9789860000000.0,183,9,1,6/1/2004,Hiromu Arakawa,zho,東立,<250
31993,鋼之鍊金術師 6,4.58,9861146148,9789860000000.0,191,5,0,6/2/2004,Hiromu Arakawa,zho,東立,<250
31994,鋼之鍊金術師 10,4.6,9861156534,9789860000000.0,188,3,0,3/23/2005,Hiromu Arakawa,zho,東立,<250
31995,鋼之鍊金術師 4,4.55,9861146121,9789860000000.0,189,5,0,6/2/2004,Hiromu Arakawa,zho,東立,<250
31996,鋼之鍊金術師 9,4.57,9861156526,9789860000000.0,184,4,0,12/16/2004,Hiromu Arakawa,zho,東立,<250
31997,鋼之鍊金術師 5,4.56,986114613X,9789860000000.0,189,6,0,6/2/2004,Hiromu Arakawa,zho,東立,<250
31998,鋼之鍊金術師 2,4.52,9861146105,9789860000000.0,185,5,0,6/1/2004,Hiromu Arakawa,zho,東立,<250
31999,鋼之鍊金術師 7,4.57,9861146156,9789860000000.0,191,5,0,6/12/2004,Hiromu Arakawa,zho,東立,<250
32016,The Gospel According to Job,4.46,158134449X,9781580000000.0,448,138,19,10/3/2002,Mike Mason,eng,Crossway Books,250-499
32039,Avid Editing: A Guide for Beginning and Intermediate Users,3.83,240805410,9780240000000.0,414,5,0,3/17/2003,Sam Kauffmann,en-US,Focal Press,250-499
32053,The Complete Poems (Poetry Library),4.01,1853264172,9781850000000.0,704,1564,25,8/5/1994,D.H. Lawrence,eng,Wordsworth Editions,500-749
32060,Complete Short Stories  Vol 2,4.03,670000965,9780670000000.0,303,85,8,7/10/1961,D.H. Lawrence,en-GB,Penguin/Viking Compass (Non-Classics),250-499
32065,D.H. Lawrence and Italy: Twilight in Italy/Sea and Sardinia/Etruscan Places,3.68,141180307,9780140000000.0,512,199,12,7/1/1997,D.H. Lawrence,eng,Penguin Classics,500-749
32070,The Complete Poems,4.01,140186573,9780140000000.0,1088,62,3,1/1/1994,D.H. Lawrence,eng,Penguin Classics,>=1000
32071,Sons and Lovers,3.63,375753737,9780380000000.0,654,39333,1250,8/17/1999,D.H. Lawrence,eng,Modern Library Classics,500-749
32075,The Woman Who Rode Away and Other Stories,3.49,521294304,9780520000000.0,556,27,1,8/8/2002,D.H. Lawrence,eng,Cambridge University Press,500-749
32078,Amnesia Moon,3.49,015603154X,9780160000000.0,256,2953,230,8/8/2005,Jonathan Lethem,eng,Mariner Books,250-499
32080,Paul Revere's Ride,4.12,195098315,9780200000000.0,464,3907,208,4/19/1995,David Hackett Fischer,eng,Oxford University Press  USA,250-499
32082,The Great Wave: Price Revolutions and the Rhythm of History,3.97,019512121X,9780200000000.0,552,204,33,11/11/1999,David Hackett Fischer,eng,Oxford University Press  USA,500-749
32083,Growing Old in America: The Bland-Lee Lectures Delivered at Clark University,4.06,195023668,9780200000000.0,252,17,1,4/1/1978,David Hackett Fischer,eng,Oxford University Press  USA,250-499
32094,Nathaniel Hawthorne: The Scarlet Letter: Essays  Articles  Reviews,3.38,231121911,9780230000000.0,192,172,10,12/27/2000,Elmer Kennedy-Andrews,eng,Columbia University Press,<250
32096,The All-True Travels and Adventures of Lidie Newton,3.57,449910830,9780450000000.0,452,2149,256,12/29/1998,Jane Smiley,eng,Ballantine Books,250-499
32097,The Age of Grief,3.81,385721870,9780390000000.0,224,1389,123,6/11/2002,Jane Smiley,eng,Anchor,<250
32099,A Year at the Races: Reflections on Horses  Humans  Love  Money  and Luck,3.9,1400033179,9781400000000.0,304,696,49,4/19/2005,Jane Smiley,eng,Anchor,250-499
32102,Venetia,4.1,373771665,9780370000000.0,364,10067,789,10/24/2006,Georgette Heyer,eng,Hqn,250-499
32103,Lady of Quality,3.88,99474468,9780100000000.0,267,5927,458,6/2/2005,Georgette Heyer,eng,Arrow,250-499
32104,False Colours,3.86,99476339,9780100000000.0,303,4457,330,6/2/2005,Georgette Heyer,eng,Arrow,250-499
32105,Sylvester,4.11,373836082,9780370000000.0,410,10231,636,4/23/2004,Georgette Heyer,eng,Harlequin,250-499
32106,The Convenient Marriage,3.68,99474425,9780100000000.0,272,9272,861,1/6/2005,Georgette Heyer,eng,Arrow,250-499
32107,Sprig Muslin,3.81,99476355,9780100000000.0,268,5030,406,6/2/2005,Georgette Heyer,eng,Arrow,250-499
32108,The Talisman Ring,4.02,99474395,9780100000000.0,268,5550,478,1/6/2005,Georgette Heyer,eng,Arrow,250-499
32110,The Nonesuch,4.04,99474387,9780100000000.0,304,7204,460,1/6/2005,Georgette Heyer,eng,Arrow,250-499
32111,The Foundling,3.87,373835493,9780370000000.0,406,3716,270,3/25/2003,Georgette Heyer,eng,Harlequin,250-499
32113,Ali and Nino,3.92,99283220,9780100000000.0,237,147,22,10/5/2000,Kurban Said,eng,Vintage/Ebury,<250
32115,Ali und Nino,3.92,3548601316,9783550000000.0,304,39,2,2/1/2002,Kurban Said,ger,List,250-499
32121,Last Rights (Francis Hancock #1),3.53,755321367,9780760000000.0,352,132,15,1/2/2006,Barbara Nadel,eng,Headline,250-499
32122,Belshazzar's Daughter (Inspector Ikmen #1),3.51,1933397497,9781930000000.0,448,772,99,10/1/2006,Barbara Nadel,eng,Felony & Mayhem,250-499
32124,Deep Waters (Cetin Ikmen  #4),3.99,747267197,9780750000000.0,448,301,24,7/1/2002,Barbara Nadel,eng,Headline,250-499
32125,After the Mourning (Francis Hancock #2),3.42,755321383,9780760000000.0,352,104,11,12/28/2006,Barbara Nadel,eng,Headline,250-499
32129,Spiritual Midwifery,4.38,1570671044,9781570000000.0,482,5166,429,1/1/2002,Ina May Gaskin,eng,Book Publishing Company (TN),250-499
32130,Monday Night Class,3.89,1570671818,9781570000000.0,191,59,4,7/31/2005,Stephen Gaskin,en-US,Book Publishing Company,<250
32137,Summer of the Dragon,3.92,380731223,9780380000000.0,352,2419,102,3/6/2001,Elizabeth Peters,eng,HarperCollins,250-499
32138,Devil May Care,3.87,380731150,9780380000000.0,352,2233,109,9/4/2001,Elizabeth Peters,eng,Avon,250-499
32139,The Deeds of the Disturber (Amelia Peabody  #5),4.05,380731959,9780380000000.0,389,12389,364,1/5/2000,Elizabeth Peters,eng,Avon,250-499
32144,The Mammoth Book of Egyptian Whodunnits,3.91,786710659,9780790000000.0,512,161,9,9/20/2002,Mike Ashley,eng,Running Press,500-749
32154,The Best American Classics,4.14,1933615036,9781930000000.0,421,35,4,9/1/2006,Cook's Illustrated Magazine,eng,Cook's Illustrated,250-499
32155,Cook's Illustrated 2005 (Cook's Illustrated Annuals),4.57,936184922,9780940000000.0,206,37,1,11/15/2005,Cook's Illustrated Magazine,eng,America's Test Kitchen,<250
32160,Cook's Illustrated 2003 (Cook's Illustrated Annuals),4.69,936184728,9780940000000.0,212,26,0,11/15/2003,Cook's Illustrated Magazine,eng,Boston Common Press,<250
32165,Cook's Illustrated 1995 (Cook's Illustrated Annuals),4.53,964017938,9780960000000.0,232,15,1,12/1/1995,Cook's Illustrated Magazine,eng,Cook's Illustrated,<250
32181,Zelda's Cut,2.94,6511775,9780010000000.0,432,65,12,2/1/2001,Philippa Gregory,eng,HarperCollins Publishers,250-499
32184,Thanksgiving on Thursday (Magic Tree House  #27),3.85,375806156,9780380000000.0,73,6361,209,9/24/2002,Mary Pope Osborne,eng,Random House Books for Young Readers,<250
32185,Rurouni Kenshin  Volume 27,4.38,1421506742,9781420000000.0,192,1598,22,6/6/2006,Nobuhiro Watsuki,eng,VIZ Media LLC,<250
32186,Ranma 1/2  Vol. 27 (Ranma ½ (US 2nd)  #27),4.09,1591164591,9781590000000.0,200,891,13,8/10/2004,Rumiko Takahashi,eng,VIZ Media LLC,<250
32189,Sukhoi Su-27 Flanker (WarbirdTech  #42),3.0,1580070914,9781580000000.0,104,6,0,4/1/2006,Yefim Gordon,eng,Specialty Press,<250
32197,1001 Illuminated Initial Letters: 27 Full-Color Plates,3.46,486256073,9780490000000.0,32,11,1,4/1/1988,Owen    Jones,eng,Dover Publications,<250
32199,Gold Rage (Wilderness  #27),4.31,843945192,9780840000000.0,170,16,0,5/1/1999,David   Robbins,eng,Leisure Books,<250
32202,Asfixia,3.7,9875661708,9789880000000.0,336,47,2,9/1/2006,Chuck Palahniuk,eng,Debolsillo,250-499
32213,Expectant Father,3.6,373713010,9780370000000.0,304,40,2,12/15/2011,Melinda Curtis,eng,Harlequin Special Releases,250-499
32226,Horse Heaven,3.88,804119430,9780800000000.0,640,4583,328,8/26/2003,Jane Smiley,eng,Ballantine Books,500-749
32234,White Oleander,3.96,316182540,9780320000000.0,446,301784,6170,9/1/2001,Janet Fitch,eng,Little  Brown and Company,250-499
32241,The Night Remembers (Night  #1),3.79,380784912,9780380000000.0,355,228,25,6/1/1998,Kathleen Eagle,eng,HarperTorch,250-499
32254,The Mephisto Club (Rizzoli & Isles  #6),4.02,345476999,9780350000000.0,355,27697,1190,9/12/2006,Tess Gerritsen,eng,Ballantine Books,250-499
32255,Vanish (Rizzoli & Isles  #5),4.12,345476980,9780350000000.0,401,46863,1157,8/29/2006,Tess Gerritsen,eng,Ballantine Books,250-499
32256,Call After Midnight & Under The Knife,3.99,037377172X,9780370000000.0,555,249,20,4/25/2006,Tess Gerritsen,en-US,Harlequin,500-749
32257,The Sinner (Rizzoli & Isles  #3),4.13,553815024,9780550000000.0,419,33678,1099,1/17/2005,Tess Gerritsen,eng,Bantem Press,250-499
32258,Body Double (Rizzoli & Isles  #4),4.17,034545894X,9780350000000.0,432,36595,1205,7/26/2005,Tess Gerritsen,en-US,Ballantine Books,250-499
32262,Life Support,3.99,671553046,9780670000000.0,400,11151,352,8/1/1998,Tess Gerritsen,eng,Pocket Books,250-499
32264,The Family that Couldn't Sleep,3.91,1400062454,9781400000000.0,299,4568,350,9/5/2006,D.T. Max,eng,Random House (NY),250-499
32275,River Out of Eden: A Darwinian View of Life,3.98,465069908,9780470000000.0,172,5891,192,8/23/1996,Richard Dawkins,en-US,HarperCollinsPublishers,<250
32276,Dragons of Eden: Speculations on the Evolution of Human Intelligence,4.18,345346297,9780350000000.0,271,15444,475,12/12/1986,Carl Sagan,eng,Ballantine Books,250-499
32277,Eden: It's an Endless World  Volume 1 (Eden: It's an Endless World  #1),3.97,1593074069,9781590000000.0,216,1848,66,11/15/2005,Hiroki Endo,eng,Dark Horse Manga,<250
32281,Demonic Males: Apes and the Origins of Human Violence,4.03,395877431,9780400000000.0,368,686,64,11/14/1997,Richard W. Wrangham,en-US,Mariner Books,250-499
32286,A Mad People's History of Madness,4.33,822953315,9780820000000.0,384,9,0,3/15/1982,Dale Peterson,eng,University of Pittsburgh Press,250-499
32289,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,4.35,743202414,9780740000000.0,304,5040,590,3/12/2002,Robert M. Sapolsky,eng,Scribner,250-499
32295,Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience,4.05,875526020,9780880000000.0,204,534,50,6/1/1998,Edward T. Welch,eng,P & R Publishing,<250
32298,Blame!  Vol. 7,4.3,1595328408,9781600000000.0,210,785,13,2/1/2007,Tsutomu Nihei,eng,TokyoPop,<250
32300,The Berenstain Bears and the Blame Game,3.87,679887431,9780680000000.0,32,745,28,10/7/1997,Stan Berenstain,en-US,Random House Books for Young Readers,<250
32302,Blame!  Vol. 8,4.26,1595328416,9781600000000.0,216,762,13,5/1/2007,Tsutomu Nihei,eng,TokyoPop,<250
32303,The New Don't Blame Mother: Mending the Mother-Daughter Relationship,3.88,415926300,9780420000000.0,320,5,0,3/25/2000,Paula J. Caplan,eng,Routledge,250-499
32307,Blame It on Paris,3.53,765315084,9780770000000.0,384,358,63,10/3/2006,Laura Florand,eng,Forge Books,250-499
32313,No Wind of Blame (Inspector Hemingway #1),3.78,99493675,9780100000000.0,352,96,17,9/7/2006,Georgette Heyer,eng,Arrow,250-499
32316,Uncle John's Presents Blame It on the Weather: Amazing Weather Facts,3.57,1571458689,9781570000000.0,240,7,1,11/1/2002,David W. Phillips,eng,Portable Press,<250
32317,Who's To Blame (Sweet Valley High  #66),3.36,553285556,9780550000000.0,152,406,5,6/1/1990,Francine Pascal,eng,Bantam,<250
32323,Blame! #1,4.1,2723431029,9782720000000.0,245,18,5,3/20/2000,Tsutomu Nihei,fre,Glénat,<250
32328,Air Gear  Vol. 2 (Air Gear  #2),4.04,034549279X,9780350000000.0,224,686,8,10/31/2006,Oh! Great,eng,Del Rey,<250
32329,Air Gear  Vol. 3 (Air Gear  #3),4.09,345492803,9780350000000.0,224,609,3,1/30/2007,Oh! Great,eng,Del Rey,<250
32330,Air Gear  Vol. 1 (Air Gear  #1),3.92,345492781,9780350000000.0,224,1875,37,7/25/2006,Oh! Great,eng,Del Rey,<250
32331,Air Gear  Vol. 4 (Air Gear  #4),4.07,345492811,9780350000000.0,224,467,2,5/1/2007,Oh! Great,en-GB,Del Rey,<250
32338,Fire in the Minds of Men: Origins of the Revolutionary Faith,4.54,765804719,9780770000000.0,677,96,9,1/1/1980,James H. Billington,eng,Basic Books,500-749
32349,Mutant Message Down Under,3.79,60723513,9780060000000.0,187,11224,1249,5/25/2004,Marlo Morgan,eng,Harper Perennial,<250
32350,Mutants & Masterminds: RPG,3.81,1932442529,9781930000000.0,253,305,8,11/1/2005,Steve Kenson,eng,Green Ronin Publishing,250-499
32351,Mutants: On Genetic Variety and the Human Body,4.05,142004820,9780140000000.0,448,3040,200,1/25/2005,Armand Marie Leroi,eng,Penguin Books,250-499
32353,The New Mutants Classic  Vol. 1,3.75,785121943,9780790000000.0,240,697,43,5/3/2006,Chris Claremont,eng,Marvel,<250
32358,James Dean: The Mutant King: A Biography,4.07,155652398X,9781560000000.0,384,491,29,9/1/2001,David Dalton,eng,Chicago Review Press,250-499
32370,Dry,4.03,312423799,9780310000000.0,293,77100,3112,4/1/2004,Augusten Burroughs,eng,Picador USA,250-499
32373,Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind,4.29,936197447,9780940000000.0,332,792,138,11/8/2002,Michael J. Bradley,en-US,Harbor Press,250-499
32386,El Retrato De Dorian Gray,4.08,849531178X,9788500000000.0,251,43,5,4/7/2006,Oscar Wilde,spa,Mestas Ediciones,250-499
32396,Henry IV  Part 1,3.83,743485041,9780740000000.0,336,1604,146,1/1/2005,William Shakespeare,eng,Simon  Schuster,250-499
32398,Henry IV  Part 2,3.8,074348505X,9780740000000.0,400,692,89,1/1/2006,William Shakespeare,eng,Simon  Schuster,250-499
32400,Henry IV  part II,3.8,141016701,9780140000000.0,336,22,4,4/26/2005,William Shakespeare,eng,Penguin UK,250-499
32401,King Henry IV  Part 2,3.8,1904271065,9781900000000.0,336,262,21,10/12/1967,William Shakespeare,eng,Bloomsbury Arden Shakespeare,250-499
32408,Piccole donne,3.98,8838461139,9788840000000.0,288,83,5,4/15/2001,Louisa May Alcott,ita,Piemme,250-499
32410,I Henry IV,3.83,393979318,9780390000000.0,432,89,11,4/22/2003,William Shakespeare,en-US,W. W. Norton & Company,250-499
32413,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,3.92,714541109,9780710000000.0,236,12,1,7/1/1987,Luigi Pirandello,eng,Riverrun Press (New York  NY),<250
32414,Henry IV  Parts I & II,3.85,032118274X,9780320000000.0,400,58,2,12/1/2006,William Shakespeare,en-US,Pearson,250-499
32417,Black Sunday,3.6,451217411,9780450000000.0,311,6969,173,11/1/2005,Thomas  Harris,eng,NAL,250-499
32418,Hannibal (Hannibal Lecter  #3),3.76,99297701,9780100000000.0,564,71712,2120,5/18/2000,Thomas  Harris,eng,Arrow,500-749
32419,The Hannibal Lecter Trilogy,4.42,434009059,9780430000000.0,1222,808,29,11/3/2005,Thomas  Harris,eng,William Heinemann Ltd.,>=1000
32421,Velocity,3.86,553588257,9780550000000.0,460,53394,1527,4/25/2006,Dean Koontz,eng,Bantam,250-499
32422,Hideaway,3.84,425203891,9780430000000.0,413,30539,453,7/5/2005,Dean Koontz,eng,Berkley,250-499
32424,Lightning,4.06,425192032,9780430000000.0,384,49312,1644,9/2/2003,Dean Koontz,eng,Berkley,250-499
32426,Icebound,3.76,553582909,9780550000000.0,408,17062,358,9/5/2000,David Axton,eng,Bantam,250-499
32427,The Servants of Twilight / Darkfall / Phantoms,4.24,517064871,9780520000000.0,752,3336,24,7/27/1991,Dean Koontz,eng,Wings,750-999
32428,Shadow Fires,3.78,425136981,9780430000000.0,528,9553,167,6/1/1993,Leigh Nichols,eng,Berkley,500-749
32430,The Bad Place,3.9,425195481,9780430000000.0,417,30574,519,7/6/2004,Dean R. Koontz,eng,Berkley,250-499
32432,Fear Nothing (Moonlight Bay  #1),4.0,553579754,9780550000000.0,448,31462,833,12/1/1998,Dean Koontz,eng,Bantam Books,250-499
32433,The Key to Midnight,3.95,425147517,9780430000000.0,419,24594,239,6/1/1995,Dean Koontz,eng,Berkley Books,250-499
32434,Mr. Murder,3.76,425210758,9780430000000.0,493,22577,448,7/5/2006,Dean Koontz,eng,Berkley,250-499
32435,Phantoms,3.94,425181103,9780430000000.0,448,61123,1047,2/5/2002,Dean Koontz,eng,Berkley,250-499
32437,The Face,3.71,553584480,9780550000000.0,649,18747,559,4/27/2004,Dean Koontz,eng,Bantam,500-749
32438,Shattered,3.9,425099334,9780430000000.0,289,19637,228,2/15/1985,Dean Koontz,eng,Berkley,250-499
32439,Intensity,4.04,553582917,9780550000000.0,436,65221,2345,10/31/2000,Dean Koontz,eng,Bantam,250-499
32441,The Good Guy,3.82,553804812,9780550000000.0,386,29967,1317,5/29/2007,Dean Koontz,eng,Bantam,250-499
32443,The Eyes of Darkness,3.88,425153975,9780430000000.0,366,16242,298,7/1/1996,Leigh Nichols,eng,Berkley,250-499
32446,The Door to December,3.95,451205421,9780450000000.0,518,32385,581,6/1/2002,Richard Paige,eng,Berkley Books,500-749
32453,The Servants of Twilight,3.83,747236380,9780750000000.0,499,15666,209,5/16/1991,Leigh Nichols,eng,Headline Feature,250-499
32456,Darkfall,3.82,425214591,9780430000000.0,371,17016,364,2/6/2007,Dean Koontz,eng,Berkley,250-499
32461,Ghosts and Grisly Things,3.73,312867573,9780310000000.0,300,202,14,10/11/2001,Ramsey Campbell,en-US,Tor Books,250-499
32483,Shakespeare: The Biography,3.99,140007598X,9781400000000.0,608,1541,131,11/14/2006,Peter Ackroyd,eng,Anchor,500-749
32484,The Necessary Shakespeare,4.31,321272501,9780320000000.0,896,91,10,8/27/2004,William Shakespeare,eng,Longman Publishing Group,750-999
32487,Shakespeare After All,4.38,385722141,9780390000000.0,1008,852,62,9/20/2005,Marjorie Garber,eng,Anchor Books,>=1000
32488,Playing Shakespeare: An Actor's Guide,4.35,385720858,9780390000000.0,288,456,27,8/21/2001,John   Barton,eng,Anchor,250-499
32498,John Grisham Value Collection: A Time to Kill  The Firm  The Client,4.5,739312642,9780740000000.0,0,476,9,6/1/2004,John Grisham,eng,Random House Audio,<250
32499,The Pelican Brief,4.0,385339704,9780390000000.0,400,340714,1942,4/25/2006,John Grisham,eng,Delta,250-499
32500,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),4.34,316154970,9780320000000.0,794,2023,83,10/22/2001,Michael Connelly,eng,Little  Brown & Company,750-999
32501,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),4.12,316734950,9780320000000.0,405,36333,1511,10/9/2006,Michael Connelly,eng,Little  Brown & Company,250-499
32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),4.18,446607274,9780450000000.0,454,33730,1309,1/5/2000,Michael Connelly,eng,Warner Books (NY),250-499
