Level,Offers Remote,Publish Time,Salary,Title,Close Time,State,Collaboration Type
S,False,2021-02-21 14:53:38,,توسعه‌دهنده Laravel (اصفهان),2021-04-13 03:00:11,C,FT
S,True,2021-02-21 14:52:43,,Senior User Experience Designer,2021-04-13 03:00:11,C,FT
S,False,2021-04-13 11:16:02,,برنامه‌نویس React,2021-05-24 03:00:11,C,FT
S,False,2021-02-21 12:34:58,,Senior Back-end Developer (پایتون),2021-04-13 03:00:11,C,FT
J,False,2021-02-21 12:34:32,,برنامه‌نویس Front-end,2021-04-13 03:00:11,C,FT
I,True,2021-02-21 12:28:21,,کار آموز موبایل (React Native),2021-04-13 03:00:11,C,PT
J,True,2021-05-25 11:07:11,,Back-end Developer (Django),,PB,FT
S,False,2021-05-11 00:59:04,<8MT,برنامه‌نویس React,2021-06-20 03:00:12,C,FT
J,True,2021-06-10 13:38:11,,برنامه‌نویس VB/UWP/C,,PB,PR
J,False,2021-06-10 13:38:30,,برنامه‌نویس جوان پایتون (Django),,PB,FT
J,False,2021-03-28 13:25:29,<6MT,پشتیبان سامانه‌های مالی و اداری,2021-05-11 03:00:11,C,FT
I,False,2021-02-22 19:25:49,,کارآموز اسکرام مستر,2021-04-14 03:00:11,C,FT
J,True,2021-04-13 11:16:45,<6MT,برنامه‌نویس پایتون Machine Learning,2021-05-24 03:00:11,C,FT
J,False,2021-05-24 18:29:59,,Front-end Developer,,PB,FT
S,False,2021-05-08 15:21:36,,مالک محصول,2021-05-25 10:56:57,A,FT
J,False,2021-04-17 09:43:22,,کارشناس تست و مستندسازی نرم افزار,2021-05-28 03:00:12,C,FT
S,False,2021-05-22 13:54:48,,Software Engineer (Back-end),,PB,FT
I,False,2021-06-11 11:40:14,,کارآموز برنامه‌نویس جاوا,,PB,PT
J,False,2021-05-29 08:59:13,,برنامه‌نویس React,,PB,FT
J,True,2021-04-13 12:29:19,<8MT,پشتیبانی IT - دور کاری,2021-05-24 03:00:11,C,PR
S,True,2021-04-26 14:33:03,,برنامه‌نویس NET.,2021-06-06 03:00:13,C,FT
S,False,2021-04-13 12:54:56,,Cloud Engineer,2021-05-24 03:00:11,C,FT
S,True,2021-05-01 21:58:54,<12MT,برنامه‌نویس (Full-Stack (PHP,2021-06-11 03:00:12,C,FT
J,True,2021-05-01 15:01:08,,برنامه‌نویس یونیتی (Unity),2021-06-11 03:00:12,C,FT
S,False,2021-05-01 11:27:21,<6MT,توسعه‌دهنده Back-end,2021-06-11 03:00:12,C,FT
J,False,2021-04-21 18:39:11,<4MT,کارشناس فنی نرم افزار,2021-05-01 14:18:50,A,FT
S,False,2021-04-13 14:20:53,,مهندس ارشد DevOps,2021-05-24 03:00:11,C,FT
S,True,2021-05-01 10:55:39,<12MT,برنامه‌نویس C/C++,2021-06-11 03:00:12,C,FT
S,True,2021-05-01 10:55:09,<8MT,توسعه‌دهنده (#Back-end (C,2021-06-11 03:00:12,C,FT
S,True,2021-05-01 10:54:52,<8MT,توسعه‌دهنده (#Front-end (C,2021-06-11 03:00:12,C,FT
S,False,2021-05-23 16:42:15,,Back-end Developer,,PB,FT
J,False,2021-04-13 11:25:30,,دستیار تولید محصول نرم افزاری,2021-05-24 03:00:11,C,FT
S,False,2021-04-21 18:42:13,<12MT,React Native,2021-06-01 03:02:47,C,FT
J,False,2021-05-01 10:50:11,<6MT,برنامه‌نویس C# Desktop Application,2021-06-11 03:00:12,C,FT
S,True,2021-05-01 10:43:06,<12MT,Senior Java Back-end Developer,2021-06-11 03:00:12,C,FT
J,False,2021-03-28 13:05:36,<4MT,توسعه‌دهنده Full Stack,2021-04-13 11:31:55,C,FT
J,True,2021-06-11 11:42:21,,توسعه‌دهنده React Native,,PB,PR
J,False,2021-05-24 18:30:17,,Back-end Developer,,PB,FT
S,True,2021-04-06 08:11:02,,توسعه‌دهنده ارشد اندروید,2021-05-18 03:00:12,C,FT
S,True,2021-05-26 14:03:44,,Back-end (Senior Java Developer),2021-06-11 13:02:37,C,FT
S,True,2021-05-02 17:56:47,,توسعه‌دهنده سنیور WordPress,2021-06-12 03:00:12,C,PT
S,True,2021-06-11 14:35:51,,Back-end (Senior Java Developer),2021-06-24 07:36:58,C,FT
M,False,2021-05-24 19:24:21,,مدیر محصول (Product Manager),2021-06-13 17:03:52,C,FT
J,True,2021-06-11 14:36:17,,Oracle Apex Developer,2021-06-24 07:37:31,C,FT
J,False,2021-06-26 12:43:28,,توسعه‌دهنده Front-end,,PB,FT
J,False,2021-05-18 08:07:36,<4MT,برنامه‌نویس وب (PHP JavaScript),,PB,FT
S,False,2021-05-29 09:04:21,,Senior Front-end Developer (Angular),,PB,FT
J,True,2021-04-19 16:57:02,,Devops Engineer,2021-05-30 03:00:12,C,FT
S,False,2021-03-08 09:02:37,>12MT,Full-Stack Developer (Laravel),2021-04-17 09:49:19,C,FT
J,True,2021-06-11 14:36:48,,برنامه‌نویس Back-end Java,2021-06-24 07:38:02,C,FT
S,False,2021-04-22 20:45:04,<4MT,وردپرس کار حرفه‌ای و مسلط به کدنویسی,2021-06-02 03:00:12,C,PR
J,True,2021-05-25 10:56:30,,برنامه‌نویس Back-end Java,2021-06-11 13:04:25,C,FT
J,True,2021-02-22 17:18:57,,React Developer,2021-04-14 03:00:11,C,FT
J,True,2021-05-25 11:08:16,,React Developer,,PB,FT
S,True,2021-02-22 17:18:11,>12MT,توسعه‌دهنده Back-end مسلط به Node.js,2021-04-14 03:00:11,C,FT
J,False,2021-02-22 16:24:41,,توسعه‌دهنده PHP,2021-04-14 03:00:11,C,FT
J,False,2021-04-07 17:07:37,,گرافیست سایت,2021-05-19 03:00:10,C,FT
S,False,2021-04-22 20:40:24,<12MT,کارشناس ارشد الکترونیک (STM32),2021-06-02 03:00:12,C,FT
J,False,2021-04-15 15:16:45,<8MT,توسعه‌دهنده Back-end,2021-05-01 13:38:29,C,FT
S,True,2021-05-22 09:42:41,,نرم افزار استخراج اطلاعات از تلگرام,,PB,PR
S,True,2021-04-22 20:42:24,,برنامه‌نویس جاوا (Java),2021-05-26 13:42:45,C,FT
S,True,2021-06-11 14:37:11,,طراح رابط کاربری UI/UX - مسلط به Figma,,PB,PR
J,False,2021-06-25 22:14:12,,توسعه‌دهنده React,,PB,FT
S,False,2021-05-02 13:37:00,,متخصص هوش مصنوعی,2021-06-12 03:00:13,C,FT
J,True,2021-03-31 14:14:19,,توسعه‌دهنده C/C++,2021-05-13 03:00:12,A,FT
S,False,2021-04-06 20:26:45,<8MT,توسعه‌دهنده (Full-Stack (.NET,2021-04-13 17:10:38,C,FT
J,False,2019-08-05 12:06:51,<6MT,توسعه‌دهنده جاوا,2019-10-05 03:00:04,A,FT
J,False,2021-06-12 12:06:19,,Front-end Developer (VueJs),2021-06-16 07:37:32,C,FT
S,False,2021-02-22 12:48:41,,Senior Front-end Developer,2021-04-14 03:00:11,C,FT
S,False,2021-02-22 10:48:54,,Angular Developer,2021-04-14 03:00:11,C,FT
J,False,2021-02-22 10:48:18,,برنامه‌نویس Back-end) Java),2021-04-14 03:00:11,C,FT
J,False,2021-02-22 19:25:26,,دستیار مالک محصول,2021-04-14 03:00:11,C,FT
S,False,2021-04-14 09:23:38,<8MT,برنامه‌نویس Python,2021-05-25 03:00:12,C,FT
S,False,2020-08-19 13:20:52,<12MT,برنامه‌نویس (PHP (Laravel,2020-10-19 03:00:10,A,FT
S,False,2020-08-19 13:20:59,<12MT,برنامه‌نویس ارشد Python,2020-10-19 03:00:10,A,FT
J,False,2021-06-11 20:20:12,<6MT,توسعه‌دهنده Laravel,,PB,FT
S,False,2020-08-19 13:21:53,<12MT,برنامه‌نویس ارشد (Front-end (React Js,2020-10-19 03:00:10,A,FT
S,True,2021-05-01 10:54:31,,برنامه‌نویس ربات با C#,2021-06-11 03:00:12,C,FT
S,False,2020-12-26 21:25:36,<8MT,برنامه‌نویس (PHP (Laravel,2021-02-25 03:00:11,A,FT
J,False,2021-04-18 08:42:45,,برنامه‌نویس وب ASP.NET MVC (همدان),2021-05-29 03:00:11,C,FT
S,True,2021-03-08 08:57:06,,توسعه‌دهنده وب,2021-04-14 09:50:46,C,FT
S,True,2021-06-11 23:21:13,<12MT,برنامه‌نویس فرانت‌اند (reactJS),,PB,FT
J,True,2021-05-11 19:56:48,<8MT,برنامه‌نویس Front-end,2021-06-21 03:00:11,C,FT
S,True,2021-05-11 15:03:24,,توسعه‌دهنده Back-end,2021-06-21 03:00:11,C,PT
J,False,2021-04-14 17:17:40,,برنامه‌نویس اندروید Android,2021-05-25 03:00:12,C,FT
S,False,2021-05-30 11:41:28,,توسعه‌دهنده front- end,,PB,FT
J,False,2021-05-26 11:13:47,,توسعه‌دهنده Front-end,,PB,FT
S,True,2021-05-29 09:01:13,,Senior iOS Developer,2021-06-26 17:27:34,C,FT
S,False,2021-04-14 17:20:08,,توسعه‌دهنده (Full-Stack (.NET Core,2021-05-25 03:00:12,C,FT
I,True,2021-04-14 14:27:18,,System Analyst - UI/UX,2021-05-25 03:00:12,C,FT
J,True,2021-05-29 09:05:57,<4MT,توسعه‌دهنده Front-end و ReactJS,,PB,FT
S,True,2021-05-02 17:57:19,,توسعه‌دهنده  Nestjs,2021-06-12 03:00:12,C,PT
S,False,2021-05-26 11:11:43,>12MT,Front-end Developer (React JS),,PB,FT
J,False,2021-04-23 21:16:55,<4MT,کارشناس لینوکس آشنا به Bash,2021-06-03 03:00:12,C,FT
S,False,2021-05-29 10:55:12,,برنامه‌نویس Unity,,PB,FT
S,True,2021-04-21 14:40:19,,متخصص امنیت موبایل,2021-06-01 03:02:47,A,FT
S,False,2021-05-22 17:38:43,,Front-end Developer (VueJs),2021-06-12 11:08:40,C,FT
J,False,2021-06-12 12:07:17,,برنامه‌نویس Net Core.) Back-end),,PB,FT
J,True,2021-05-11 14:26:07,,کارشناس بازاریابی محتوا,2021-06-21 03:00:11,C,FT
S,False,2021-04-14 16:20:00,,برنامه‌نویس PHP مسلط به Laravel,2021-05-25 03:00:12,C,FT
S,False,2021-04-22 21:02:58,,توسعه‌دهنده اندروید(Android Developer),2021-06-02 03:00:12,C,FT
S,True,2021-06-12 12:13:16,,برنامه‌نویس React,,PB,FT
J,False,2021-06-12 12:09:47,,Scrum Master,,PB,FT
S,False,2021-04-17 11:38:22,,طراح سایت و برنامه‌نویس PHP حرفه‌ای,2021-05-28 03:00:12,C,FT
S,False,2021-06-02 10:06:30,>12MT,Golang Developer,,PB,FT
S,True,2021-06-21 08:04:00,<12MT,کارآموز برنامه‌نویس PHP,,PB,FT
I,False,2021-03-06 17:23:31,,کارآموز Laravel,2021-04-23 03:00:11,C,FT
S,False,2021-04-22 21:06:48,>12MT,(Back-end Developer (ASP.NET Core,2021-06-02 03:00:12,C,FT
S,False,2021-06-12 12:11:16,<12MT,توسعه‌دهنده Back-end,,PB,FT
S,False,2021-02-23 23:05:11,,توسعه‌دهنده مودل,2021-04-15 03:00:12,C,FT
J,False,2021-02-23 11:38:18,,UI Designer,2021-04-15 03:00:12,C,FT
J,False,2021-02-23 08:44:41,,Front-end Developer,2021-04-15 03:00:12,C,FT
S,False,2021-03-06 17:23:02,<8MT,برنامه‌نویس Front-end کرمان,2021-04-23 03:00:11,C,FT
S,True,2021-02-23 08:44:58,>12MT,توسعه‌دهنده Node.js,2021-04-15 03:00:12,C,FT
S,False,2021-03-06 14:27:35,<12MT,Senior Python (Django) Developer,2021-04-23 03:00:11,C,FT
S,False,2021-03-06 12:59:30,,برنامه‌نویس Golang,2021-04-23 03:00:11,C,FT
S,False,2021-03-06 12:56:28,,برنامه‌نویس React Native,2021-04-23 03:00:11,C,FT
J,False,2021-03-06 11:58:54,,وبمستر (وردپرس) در رشت,2021-04-23 03:00:11,C,FT
J,True,2021-04-05 15:32:23,<8MT,Blockchain Developer,2021-04-15 13:42:38,C,FT
J,False,2021-06-21 10:01:29,,junior Back-end Developer,,PB,FT
I,True,2021-03-08 19:34:30,<3MT,Junior Front-end Developer,2021-04-16 15:09:50,C,PT
S,False,2021-02-24 18:30:03,<12MT,برنامه‌نویس (Front-end (ReactJS,2021-04-16 03:00:11,C,FT
S,False,2021-02-24 18:29:19,,توسعه‌دهنده Front-end,2021-04-16 03:00:11,C,FT
J,True,2021-05-17 15:53:38,,Backened Software Engineer- Golang,2021-06-27 04:04:47,C,FT
S,False,2021-03-06 11:19:19,,React Native,2021-04-23 03:00:11,C,FT
I,False,2021-04-11 11:59:52,<1MT,کارآموز برنامه‌نویسی,2021-05-22 03:00:12,C,FT
J,False,2021-02-24 21:56:04,,برنامه‌نویس React Native,2021-04-16 03:00:12,C,FT
J,False,2021-03-06 11:55:20,<8MT,طراح UI/UX,2021-04-23 03:00:11,C,FT
S,True,2021-02-24 10:26:42,,کارشناس Devops,2021-04-16 03:00:12,C,PT
J,True,2021-02-24 14:15:44,<6MT,توسعه‌دهنده Java,2021-04-16 03:00:12,C,FT
J,False,2021-02-22 12:47:26,,برنامه‌نویس وب ASP.NET MVC (همدان),2021-04-16 03:00:12,C,FT
S,False,2020-12-06 11:46:11,<12MT,برنامه‌نویس (Front-end (React Js,2021-02-05 03:00:10,A,FT
S,False,2021-04-27 22:36:59,,توسعه‌دهنده Back-end (.NET),2021-06-07 03:00:21,C,FT
S,True,2021-03-06 04:34:24,,توسعه‌دهنده React - دورکاری,2021-04-23 03:00:11,C,FT
S,False,2021-03-05 11:16:26,,توسعه‌دهنده Front-end,2021-04-23 03:00:11,C,PT
S,False,2021-03-06 15:09:50,,"Senior Back-end Developer , Django",2021-04-23 03:00:11,C,FT
S,False,2021-06-21 10:02:40,>12MT,Senior Front-end Developer,,PB,FT
S,True,2021-05-29 11:18:41,>12MT,Front-end Developer,,PB,FT
S,False,2021-03-06 11:57:31,<8MT,توسعه‌دهنده Back-end,2021-04-23 03:00:11,C,FT
S,False,2021-05-02 17:58:37,>12MT,برنامه‌نویس VueJs,2021-05-06 16:51:58,C,FT
J,False,2021-05-05 15:43:25,,Java Developer,2021-05-15 17:40:07,C,FT
S,True,2021-05-20 19:45:12,,توسعه‌دهنده قالب وردپرس,,PB,PT
S,False,2021-05-29 12:42:01,,Full Stack PHP,,PB,FT
S,False,2021-05-19 18:05:22,<12MT,توسعه‌دهنده Back-end,,PB,FT
S,False,2021-04-24 16:40:22,<8MT,برنامه‌نویس WordPress,2021-05-10 09:12:24,C,FT
J,False,2021-06-21 11:28:23,,برنامه‌نویس Node.js,,PB,FT
J,True,2021-06-21 12:23:03,,برنامه‌نویس Python/Django,,PB,PT
S,True,2021-04-17 13:41:46,,کارشناس دیجیتال مارکتینگ,2021-05-28 03:00:12,A,FT
J,False,2021-04-17 12:13:56,,DevOps Engineer,2021-05-28 03:00:12,C,FT
S,False,2021-05-30 09:31:02,,برنامه‌نویس .NET Core,,PB,FT
J,False,2021-05-02 17:58:16,,برنامه‌نویس Back-end آشنا به Django,2021-06-12 03:00:12,C,FT
S,True,2021-06-12 12:13:35,,برنامه‌نویس جاوا (Java),,PB,FT
J,True,2021-06-12 13:15:25,,برنامه‌نویس Angular,,PB,FT
I,True,2021-06-12 13:16:06,<4MT,کارآموز شیرپوینت,,PB,FT
S,True,2021-05-22 09:41:37,<12MT,توسعه‌دهنده Front-end,,PB,FT
S,False,2021-04-26 15:35:20,<12MT,Product Owner,2021-06-06 03:00:13,C,FT
S,True,2021-04-27 14:01:48,>12MT,توسعه‌دهنده Back-end,2021-06-07 03:00:21,C,FT
S,False,2021-06-21 12:04:06,,Senior PHP Developer,,PB,FT
I,True,2021-06-12 13:15:46,<4MT,کارآموز برنامه‌نویس بک اند .NET Core,,PB,FT
S,True,2021-04-11 20:46:26,,Nodejs Software Devaloper,2021-05-22 03:00:12,C,FT
I,True,2021-06-12 13:16:47,<4MT,کارآموز فرانت اند React js,,PB,FT
S,True,2021-04-17 17:27:58,<8MT,توسعه‌دهنده (Front-end (Vue.js,2021-05-28 03:00:12,C,FT
S,True,2021-06-12 12:15:01,,Back-end Developer,,PB,FT
J,False,2021-02-27 15:32:20,<8MT,Front-end Developer (VueJs),2021-04-18 03:00:11,A,FT
S,False,2021-04-18 08:37:55,,برنامه‌نویس Full Stack,2021-05-29 03:00:11,C,FT
S,False,2021-06-12 13:18:09,,Senior Back-end Developer,,PB,PR
S,True,2021-02-27 15:29:42,,DevOps Engineer,2021-04-18 03:00:11,C,FT
S,True,2021-05-21 11:18:59,>12MT,(Senior Front-end Developer (React,,PB,FT
S,False,2021-05-15 15:07:40,,توسعه‌دهنده Back-end,2021-06-25 03:00:12,C,FT
I,False,2021-04-18 08:37:25,,کارآموز پشتیبانی نرم افزار,2021-05-29 03:00:11,C,FT
S,False,2021-06-12 14:04:17,<12MT,Front-end Developer,,PB,FT
J,False,2021-05-15 17:41:47,,توسعه‌دهنده وب React) Front-end),2021-06-25 03:00:12,C,FT
S,False,2021-06-21 12:21:38,,Senior Java Developer,,PB,FT
I,False,2021-04-18 08:38:13,,کارآموز برنامه‌نویسی Scala,2021-05-29 03:00:11,C,FT
S,False,2021-03-07 10:37:22,,کارشناس پشتیبانی نرم افزار,2021-04-24 03:00:11,C,FT
S,True,2021-02-27 15:07:18,,توسعه‌دهنده ارشد پایتون,2021-04-18 03:00:11,C,FT
J,True,2021-02-27 15:05:24,,برنامه‌نویس PHP لاراول,2021-04-18 03:00:11,C,FT
S,False,2021-02-27 12:30:14,,Senior Android Developer (Java),2021-04-18 03:00:11,C,FT
S,False,2021-02-27 11:23:02,,برنامه‌نویس ارشد جاوا,2021-04-18 03:00:11,C,FT
S,False,2021-02-27 11:21:32,,توسعه‌دهنده Front-end,2021-04-18 03:00:11,C,FT
S,False,2021-02-27 11:20:25,,Full-Stack ASP.NET Core Developer,2021-04-18 03:00:11,C,FT
S,True,2021-02-27 11:19:01,,برنامه‌نویس وب,2021-04-18 03:00:11,C,FT
S,False,2021-02-27 09:24:19,,برنامه‌نویس (Front-end (ReactJS,2021-04-18 03:00:11,C,FT
J,False,2021-02-27 11:19:45,<12MT,توسعه‌دهنده FullStack,2021-04-18 03:00:11,C,FT
S,False,2021-03-07 10:36:42,,Full Stack Developer,2021-04-24 03:00:11,C,FT
S,False,2021-02-27 11:19:19,<12MT,توسعه‌دهنده ارشد Front-end,2021-04-18 03:00:11,C,FT
M,False,2020-07-18 15:22:38,>12MT,Lead Back-End Developer,2020-09-17 03:00:10,A,FT
S,False,2021-03-07 10:36:09,<6MT,توسعه‌دهنده asp.NetCore,2021-04-24 03:00:11,C,FT
S,True,2021-03-07 11:44:56,,کارشناس برنامه‌نویس,2021-04-24 03:00:11,C,FT
S,False,2021-04-18 12:04:06,,Full-Stack .NET Developer,2021-05-29 03:00:11,C,PT
S,True,2021-05-10 17:07:46,,توسعه‌دهنده Front-end,2021-06-20 03:00:12,C,FT
S,True,2021-05-01 11:26:09,,توسعه‌دهنده Front-end - آقا,2021-05-12 14:38:16,A,FT
S,True,2021-05-01 11:27:03,,Back-end Developer (ASP.NET),2021-05-12 14:24:36,A,FT
I,False,2021-02-22 09:49:54,,کار آموز سخت‌افزار والکترونیک,2021-04-11 12:45:31,A,FT
S,True,2021-05-12 18:39:32,,Android Developer - آقا,2021-06-12 14:41:40,A,FT
J,False,2021-05-01 11:26:27,<8MT,UX/UI Designer - آقا,2021-05-12 14:31:30,A,FT
S,True,2021-01-31 15:16:08,,توسعه‌دهنده Back-end,2021-03-07 09:49:54,A,FT
S,False,2021-04-24 10:27:45,>12MT,"توسعه‌دهنده Full Stack(Python, React.JS)",2021-06-04 03:00:12,C,FT
S,False,2021-04-04 15:42:22,<12MT,توسعه‌دهنده ‌Node.js,2021-05-16 03:00:11,C,FT
S,True,2021-05-15 20:24:00,,Front-end Developer (Angular),2021-06-05 21:57:27,C,FT
S,True,2021-05-01 13:33:56,,توسعه‌دهنده و مشاور فنی Full Stack,2021-06-11 03:00:12,C,FT
J,True,2020-10-20 11:37:30,,توسعه‌دهنده Front-end,2020-11-26 14:45:02,A,FT
S,True,2021-03-31 14:18:55,,iOS Developer,2021-05-01 11:17:29,A,FT
M,True,2021-05-01 14:37:45,,مدیر فنی و مشاور فنی Full Stack,2021-06-11 03:00:12,C,FT
S,False,2021-04-04 14:50:35,<12MT,توسعه‌دهنده React.js,2021-05-16 03:00:11,C,FT
S,False,2021-05-26 11:12:04,,Senior Front-end Developer,,PB,FT
S,True,2021-05-01 15:03:39,,برنامه‌نویس ارشد یونیتی (Unity),2021-06-11 03:00:12,C,FT
J,False,2021-04-04 13:08:30,,برنامه‌نویس PHP‌ مسلط به لاراول,2021-05-16 03:00:11,C,FT
I,False,2021-04-04 12:50:53,,کارآموز UI/UX,2021-05-16 03:00:11,C,FT
S,True,2021-03-07 10:37:58,,Back-end Developer (ASP.NET),2021-04-10 14:02:35,A,FT
S,False,2021-04-04 12:50:35,>12MT,Senior Back-end Developer,2021-05-16 03:00:11,C,FT
M,True,2021-06-13 15:20:06,>12MT,مشاور و متخصص در زمینه abp.io,,PB,PT
J,False,2021-04-04 12:50:07,,طراح رابط و تجربه کاربری,2021-05-16 03:00:11,C,FT
J,False,2021-04-04 12:48:19,,توسعه‌دهنده فرانت اند,2021-05-16 03:00:11,C,FT
S,False,2021-04-04 12:47:49,<12MT,برنامه‌نویس لاراول,2021-05-16 03:00:11,C,FT
S,True,2021-04-04 07:35:34,,Senior Developer (Node.js/NestJS),2021-05-16 03:00:11,C,PT
S,True,2021-05-01 21:59:57,<12MT,برنامه‌نویس PHP - WordPress,2021-06-11 03:00:12,C,FT
J,False,2021-03-07 10:37:40,,Back-end Developer (Java),2021-04-10 14:00:20,A,FT
J,False,2021-03-06 16:12:54,<8MT,UX/UI Designer,2021-04-10 13:59:48,A,FT
I,True,2021-06-21 12:23:22,,Front-end Developer (Vue.js),2021-06-22 12:51:17,C,FT
S,False,2021-05-02 10:31:42,,برنامه‌نویس ارشد اندروید,2021-06-12 03:00:13,C,FT
J,False,2021-04-11 10:51:27,,Back-end Developer (Java),2021-05-01 11:18:46,A,FT
J,True,2021-01-04 17:04:44,<6MT,UX/UI Designer (آقا),2021-01-31 15:04:12,A,FT
J,False,2021-06-21 12:25:50,,برنامه‌نویس PHP یا Python,,PB,FT
J,True,2021-05-02 13:38:41,,برنامه‌نویس فرانت,2021-06-12 03:00:13,C,PR
J,True,2020-11-26 14:48:53,,توسعه‌دهنده Front-end,2021-01-04 14:15:02,A,FT
J,True,2020-11-24 12:19:09,<6MT,UX/UI Designer (آقا),2021-01-04 14:13:16,A,FT
J,True,2020-10-20 11:38:30,,توسعه‌دهنده Back-end,2020-11-28 11:25:27,A,FT
S,False,2021-05-02 16:48:45,,Senior Front-end Developer,2021-05-06 15:25:11,C,FT
S,False,2021-04-11 16:03:32,,Senior Back-end Developer,2021-05-22 03:00:12,C,FT
S,True,2021-04-11 15:44:56,,توسعه‌دهنده Angular Front_End,2021-05-22 03:00:12,C,FT
S,False,2021-06-21 12:22:40,,کارشناس تست نرم افزار,,PB,FT
J,True,2021-05-03 11:03:15,,توسعه‌دهنده Front-end,2021-06-13 03:00:11,C,FT
J,False,2021-05-08 14:32:44,,توسعه‌دهنده Front-end,2021-06-18 03:00:12,C,FT
J,False,2020-07-18 15:36:52,,UI/UX Specialist,2020-09-17 03:00:10,A,FT
S,False,2021-04-04 19:41:33,,توسعه‌دهنده UI,2021-05-16 03:00:11,C,FT
